t,close,rsi2,adx,regime,f1,f2,f4,f8,eod
2018-12-24 09:15:00,10725.3999,28.753731194172794,45.88010284036827,high,0.0005594197005185375,-0.0005500867151816413,0.000997641122919779,-0.014125347438094127,-0.004960178687603012
2019-01-03 15:15:00,10668.7,29.970348629398757,51.10257361113014,high,-0.0003280624630930262,0.0004592874483302367,0.005811392203361132,0.013713010957286276,0.0
2019-01-28 11:15:00,10688.3999,28.095559060160255,42.66739900684918,high,-0.0008046106134184106,-0.004097891210077198,-0.0013472456246701459,-0.00892555489058755,-0.0013472456246701459
2019-02-14 09:15:00,10746.3999,27.70073771001154,40.16162506387476,high,-0.0005211047469022567,0.0006793065647967556,0.0013120766146064167,-0.009556679535069224,0.0012004020062570397
2019-03-25 13:15:00,11333.5,29.235127967028863,40.275074105373356,high,0.0017646799311774597,0.0015882119380596915,0.0038293466272554255,0.013446852252172903,0.0015882119380596915
2019-04-22 15:15:00,11591.8999,29.2253915867593,49.35666928376108,high,0.001069712480867846,0.0019323838364062595,0.0030279850846537393,0.0007505327060319811,0.0
2019-05-06 14:15:00,11596.8999,28.464612427185497,38.94252838782728,mid,-0.00035354276016474895,0.0016987384706148578,0.002138511172283142,-0.00874370744547004,-0.00035354276016474895
2019-05-07 15:15:00,11495.5,27.92269903853581,33.910587448797116,mid,-0.0062285329041799065,-0.006872254360401842,-0.008116219390196133,-0.014744900178330633,0.0
2019-05-14 09:15:00,11131.5,28.070101300213565,52.45612535790325,high,0.0004940933387234114,-0.00023358038000265147,0.010510712841935055,0.012693698064052406,0.009648286394466243
2019-06-07 09:15:00,11860.1,29.852973125950264,46.065309456175996,high,-0.0012984713450981955,-0.002107908027756955,-0.002849900085159507,0.005042107570762511,0.0003962782775861484
2019-06-17 10:15:00,11748.3999,29.913017697784408,31.237790672937045,mid,-0.0023407442914843424,-0.00325149810400982,-0.00691157099614903,-0.003660072892139099,-0.006196580012568398
2019-07-08 09:15:00,11684.3999,28.90932208685153,39.96882427387622,mid,-0.0055287392209162345,-0.004322002022542848,-0.010792167426587285,-0.015156961548363324,-0.010287212097216836
2019-07-10 11:15:00,11505.5,29.24201001702173,57.83310190608653,high,-0.00024336187040974178,0.0001564382251966201,-0.001077745426100507,0.0057537699361176475,-0.001077745426100507
2019-07-19 11:15:00,11478.7,26.53380216588086,53.18034093042322,high,-0.002700654255272772,-0.004686950612874274,-0.0036241037748176996,-0.014278629113052888,-0.0036241037748176996
2019-07-24 10:15:00,11235.3999,29.795172711491098,64.51070654147337,high,0.0009523559548600957,0.002465430714219563,0.0027769461058524403,0.0025900368708726695,0.0028481407235001477
2019-07-31 09:15:00,11037.2,28.965401013094105,31.824502546400197,mid,-0.0003171094118072926,0.0028992860508099128,0.004512013916573077,-0.004403290689667716,0.006849554234769517
2019-08-01 13:15:00,10960.0,28.91683138602217,38.05589285963684,mid,0.004014598540146075,0.0030018156934306095,-0.0067244616788321165,0.004525547445255462,0.0030018156934306095
2019-08-02 09:15:00,10867.3999,29.81412975143712,49.09966431119829,high,0.0017391464539737722,0.007030200480613535,0.01690377658781106,-0.0051714209946391865,0.012321254507253299
2019-08-22 09:15:00,10864.8999,28.817885927743507,42.59032725057399,high,-0.0030188865338740545,-0.0016290900204243286,-0.006295492883464093,-0.011919115794154722,-0.011854678937262886
2019-09-17 14:15:00,10806.0,27.261541109698495,40.63108918711879,high,0.001961873033500039,0.0010364612252453664,0.0017305200814363708,0.003840459004256891,0.001961873033500039
2019-09-19 11:15:00,10735.2,28.597632186130163,34.132772084775596,mid,-0.0029435874506297255,-0.0026641329458231278,-0.0034559207094418953,0.04755384156792597,-0.0034559207094418953
2019-12-26 11:15:00,12188.8999,28.230191283440522,54.5449451914672,high,-0.0010911485129186937,-0.002247938716766429,-0.004914299115706067,0.0021905258242378434,-0.004914299115706067
2020-01-06 12:15:00,12020.1,28.207011288970893,47.959305403462736,high,-0.0023959950416385656,-0.0021214465769835433,0.00921788504255372,0.0016139632781757562,-0.0025374164940391575
2020-01-21 09:15:00,12205.5,29.20891748345021,26.498885019348194,low,-0.0012944983818770073,-0.000507975912498515,-0.0018925975994428246,-0.005898979968047224,-0.0028347957887837616
2020-02-03 10:15:00,11730.3999,28.517409626862445,34.531944805198265,mid,-0.004108973301072183,-0.0025233581337665845,-0.0029496010617677815,0.018268780418986497,-0.0005711569986629472
2020-02-18 09:15:00,11971.3999,26.9551923208074,26.652816256562858,low,-0.003048933316478708,-0.003917662127384092,-0.0032577643655525845,0.008052525252288945,0.0032577643655526956
2020-02-24 14:15:00,11830.7,27.943620413839152,44.97002998019907,high,0.0007184697439712728,0.0014031206944642438,0.0021554092319135965,-0.0013777798439652544,0.0007184697439712728
2020-03-09 10:15:00,10544.7,26.751148676718476,43.236378089492874,high,0.0008914430946351803,-0.018322000625906942,-0.007577275787836624,-0.0077574610941990585,-0.008525619505533655
2020-03-12 09:15:00,9910.0,27.074918537475504,49.998622671677694,high,-0.01779011099899086,-0.019495459132189752,-0.02007063572149337,-0.03537336024217952,-0.02816851664984865
2020-03-18 11:15:00,8648.05,28.163789869908992,38.1907258878166,mid,-0.004104971641005761,-0.012916206543671538,-0.01270228548632335,-0.039818224917755884,-0.01270228548632335
2020-04-03 14:15:00,8075.35,29.270276853340302,39.406151999260445,mid,0.003968868222429922,0.04153380348839364,0.05638764883255831,0.08755038481304211,0.003968868222429922
2020-05-18 11:15:00,8868.75,28.197776682788025,36.21448825736427,mid,0.002328400281888632,0.004070472163495431,-0.004053558844256622,0.008597603946441046,-0.004053558844256622
2020-06-12 09:15:00,9677.15,27.125941134761298,45.398748637656425,high,0.004014611740026819,0.007982722185767566,0.020119559994419944,0.009599933864825827,0.02913564427543247
2020-08-03 10:15:00,10965.7999,28.62008811765496,37.95684773613798,mid,0.00011855952250239277,-0.003693301024031981,-0.006711767556509929,0.008955124194816033,-0.006018712779903956
2020-09-09 11:15:00,11196.7,29.72973739500753,41.67867858107216,high,0.003920798092295064,0.003268811346200051,0.00793090821402731,0.018049952218064158,0.00793090821402731
2020-09-21 14:15:00,11261.7999,29.509674560589943,44.3901733325653,high,-0.0035251825065725217,-0.009030519180153407,-0.008178079953276352,-0.007734101189277864,-0.0035251825065725217
2020-09-24 10:15:00,10928.2999,28.711505231764747,51.85304081763848,high,-0.0003111188410925836,0.001281077580969292,-0.011840817069816989,0.004355663775295948,-0.009544018827667755
2020-12-22 09:15:00,13300.7999,28.26604012151977,44.54040009915805,high,-0.003044929651185857,-0.00443582344246829,0.009510706194444829,0.016758398117093787,0.012232354536812373
2021-01-25 15:15:00,14251.7,29.68693247350363,34.786371007077975,mid,-0.006013317709466337,-0.007395615961604651,-0.012917757179845224,-0.02703537823557889,0.0
2021-02-19 10:15:00,15067.7999,28.107912369580898,47.64111853900458,high,0.0009424136300084651,0.0007698536001927714,-0.004088181447113537,-0.01823755968514018,-0.0042607348402602385
2021-03-25 10:15:00,14370.3999,29.73615040564898,35.10696888350303,mid,-0.003889933501433074,-0.0051425082471087125,-0.005017257731289693,0.011767250819512576,-0.0016770584094879526
2021-04-12 12:15:00,14320.0,26.64764488338403,50.81376443265982,high,-0.00018157122905027023,-0.0013128491620111316,0.008554469273742926,0.010034916201117294,0.002534909217877024
2021-05-03 10:15:00,14544.2999,29.523623304189364,48.98974943642193,high,0.0017188864484292132,0.003155882394861864,0.005830469708617558,0.008546310297135706,0.006951176797447722
2021-06-18 10:15:00,15537.7999,29.84181043714912,54.727229080647525,high,0.0013000617931757663,0.002986272207045282,0.009332080534773857,0.004369994493235829,0.011764863827342875
2021-07-09 10:15:00,15680.7999,29.87677067984587,42.816421587084704,high,-0.00015943064231049853,-0.00022957374770138372,0.00036350824169373297,0.005439779892861152,0.0011351525504768034
2021-07-19 15:15:00,15759.8999,29.595355996198847,54.412805207223144,high,-0.005253834131268786,-0.010647269403024517,-0.005755106350643691,0.0020241245314001066,0.0
2021-10-28 14:15:00,17854.4004,27.384717211963633,45.70308901899273,high,0.0004760731141661978,0.00017644949869066728,-0.0019071376936297124,-0.00815482999921957,0.0004760731141661978
2021-11-18 11:15:00,17719.9492,27.382074873574364,46.1001901476189,high,0.0014249476516559056,0.004692473949079012,0.0014278144770303314,-0.01285274565008343,0.0014278144770303314
2021-11-26 14:15:00,17018.6504,29.265546841356436,45.694960783085484,high,-0.000710961193491455,0.0039044929203082557,0.007982395595834246,0.0012368078258426785,-0.000710961193491455
2021-12-06 14:15:00,16909.75,27.68011150289941,41.911115524802845,high,-2.6564555951402724e-05,0.010730448409940863,0.01689553068495986,0.016011472671092042,-2.6564555951402724e-05
2021-12-20 09:15:00,16600.5996,28.614948154403688,38.27696301408103,mid,-0.0004759105207261527,-0.0032890137293596355,-0.004581087540958539,0.01694215912538488,0.0007469850667320976
2022-01-19 12:15:00,17926.9004,28.920683375740264,44.68244694080589,high,1.6667688966576222e-05,0.0010235790678014833,-0.004666194274164592,-0.012327842240926423,0.0008115624940940869
2022-02-07 12:15:00,17263.6504,29.618366963796618,38.2076505843864,mid,-0.004920813271334534,-0.0025371690798371427,-0.004011318486847992,-0.005870693489020029,-0.003107708900314532
2022-02-14 12:15:00,17021.9492,28.282153514246595,46.95383898321078,high,-0.005886470393179133,-0.01086235176873862,-0.008809167401345519,0.015541745360161174,-0.011881717987972884
2022-02-24 12:15:00,16535.0,28.297775263317156,38.528772003831826,mid,-0.005491430299365052,-0.01583915331115815,0.006186924705170904,0.008312621711521029,-0.019186573934079187
2022-03-07 10:15:00,15854.0498,29.122683166514335,36.27754963813082,mid,0.0023211608683100238,-0.0001923672524354325,0.0008388897579971744,-0.00800108499722274,0.0017030348926998506
2022-03-08 11:15:00,15727.2002,29.972277641325306,51.67043749557476,high,0.0006644666480433159,0.008335851158046692,0.018452120931226057,0.03759093751473963,0.018452120931226057
2022-04-18 10:15:00,17155.1504,27.41544988245512,31.966803414173413,mid,-0.0007607511269617229,-0.00333138437538838,0.001416414279877154,0.004841041789992229,0.00178665877508144
2022-04-25 14:15:00,16947.1504,29.009884804448497,46.46242295798482,high,0.002127130470264804,0.011884027417376375,0.011621375591261751,0.015005401734087487,0.002127130470264804
2022-05-04 14:15:00,16708.5996,27.876892702021568,36.2033468515999,mid,-0.0008319308818677262,0.012622266679967575,0.008085632742075965,-0.0023580910993882265,-0.0008319308818677262
2022-05-06 09:15:00,16400.25,29.472004819509475,34.180010853708914,mid,-0.001728607795612791,0.001027398972576643,0.0028962973125410407,-0.009923629212969298,0.002317037850032788
2022-06-13 10:15:00,15806.4004,27.134477486095214,53.288427034418014,high,-0.0007687012661022896,-0.0032044234435564256,-0.002438936065418229,0.0010438809331947407,-0.00034480968861205774
2022-06-16 14:15:00,15359.5498,27.203958624758418,46.076440156115176,high,-0.0007389279079000888,-0.004391417774497586,-0.005866031307766639,-0.0015593035155236912,-0.0007389279079000888
2022-08-22 10:15:00,17562.1504,27.698790937182434,47.601738032100414,high,0.0006661598798289869,-0.0009053788766094639,-0.0038064586897056385,-0.005577403550763305,-0.003860620621948252
2022-09-16 12:15:00,17600.4004,28.39275545531476,32.95100945780713,mid,-0.003931796915256469,-0.0032982658735420944,0.0014204222308487058,0.0030879752031096608,-0.002857934981978949
2022-09-23 13:15:00,17365.1992,29.514786326717847,40.95002489892009,high,-0.0024588949143755645,-0.0018974271253968666,-0.021255131930764004,-0.019789487931701877,-0.0018974271253968666
2022-12-16 10:15:00,18314.5508,26.796153067024687,53.65375843130957,high,0.0007616457620134298,0.0033797389122969257,-0.0029594610641501262,0.0033088226220649997,-0.0024270974748668017
2022-12-22 12:15:00,18113.8008,29.92646897868012,20.353710106076306,low,0.0029590476671244037,0.001606487800174916,-0.008595722218608048,-0.015399926447242307,4.9597542223001057e-05
2022-12-23 10:15:00,17951.5508,28.35911476067425,23.06193586951148,low,-0.002509577055593515,-0.002985903591126049,-0.007848926344569795,0.0027128129788096533,-0.007099732018695515
2023-01-27 09:15:00,17684.6504,26.55159553880469,49.75302421569475,high,-0.00022618485011161038,-0.003039358923374591,-0.010087866933462197,-0.007557423922838646,-0.004339921811516323
2023-02-22 11:15:00,17651.6504,27.98659232070863,41.90773582240115,high,-0.00242474777315993,-0.006427229036894966,-0.005617061167266235,-0.004282862978070234,-0.005617061167266235
2023-03-10 13:15:00,17394.3496,28.744163171002114,49.146337572639,high,0.0008940144562805674,0.0013941308848937073,-2.3018969332544437e-05,-0.014565051630329506,0.0013941308848937073
2023-03-13 12:15:00,17269.6504,28.471961117019,42.48596116043665,high,-0.004594742693806775,-0.0074495080687909665,-0.008231226267324976,-0.015110392738465594,-0.004924870974805429
2023-03-16 09:15:00,16877.6504,28.844630319688658,32.47459602360423,mid,0.008899295603373991,0.003066185089365181,0.009379196526075662,0.008940841670710409,0.00786543131619788
2023-05-17 12:15:00,18132.7,27.294917968930434,34.92630096803954,mid,0.000336408808395694,0.0028291429296243287,0.004938591605221365,0.002161840211331034,0.0035984712701362387
2023-08-02 13:15:00,19429.85,29.00354468733442,38.33731903002275,mid,0.0058029269397343874,0.0043721387452810845,0.003579543846195632,-0.0020458212492633354,0.0043721387452810845
2023-08-03 13:15:00,19310.9,28.576462916033307,57.2131537255021,high,0.0041013106587470816,0.004326572039625276,0.008324314247393882,0.01139252960763093,0.004326572039625276
2023-09-20 12:15:00,19934.45,28.16343609238603,44.87631084722276,high,-0.0013268487467675838,-0.0016002448023397786,-0.00930299055153272,-0.010105621173395862,-0.001249093905274612
2023-09-25 09:15:00,19619.0,29.622704905320738,73.58451278485452,high,-0.0003516998827667317,0.0017457566644578648,0.000948060553545016,0.0035195473775422315,0.0028467302105101844
2023-10-23 09:15:00,19484.85,28.007303060137446,46.885428982041844,high,-2.0528769787642176e-05,-0.0013035768815258253,-0.002417262642514517,-0.010818661678175578,-0.010592845210509627
2023-12-13 11:15:00,20784.3,29.749917905047102,39.53418336131326,mid,0.0017008030099643356,0.004808918270040374,0.007368542601867922,0.01893496533441108,0.007368542601867922
2024-01-17 14:15:00,21589.75,29.18496649741298,59.01753243196245,high,-0.0005789784504220963,-0.009189545965099244,-0.0031473268564944368,-0.0052108060537986445,-0.0005789784504220963
2024-01-23 15:15:00,21243.05,28.729646367148938,32.29688988738315,mid,0.00405073659385069,0.006084342879200566,0.002720889891046685,0.00592664424364675,0.0
2024-03-13 13:15:00,22004.2,27.831675653259204,27.103772737253006,low,-0.0015610656147463375,-0.001052071877187144,0.0036038574453967076,0.006364694012961136,-0.001052071877187144
2024-03-20 09:15:00,21765.05,28.66970708319328,41.2353111412795,high,0.001180792141529663,0.0031885982343253794,0.004148853322183843,0.014192478308113321,0.004137367017305271
2024-04-15 10:15:00,22361.9,29.818175133243116,39.41614626899083,mid,0.0016523640656651573,-0.0010553664939026985,-0.004109668677527489,-0.008592740330651716,-0.0037765127292404
2024-05-07 12:15:00,22239.7,28.979536579212432,28.440187937075915,low,0.003635390765163171,0.003102559836688501,0.0017985854125730505,0.0015984927854242326,0.0029137083683683507
2024-05-09 14:15:00,21943.0,27.9933450212943,56.27753122273768,high,0.0011461513922434996,0.007615184796973873,0.004069634963314028,0.005058560816661339,0.0011461513922434996
2024-05-29 15:15:00,22705.8,28.753332771296503,38.072986596224524,mid,-0.0064873292286552475,-0.0062539086929330745,-0.00569898440046146,-0.007513498753622394,0.0
2024-08-05 09:15:00,24292.15,27.432116399073927,53.11088988863999,high,-0.011172333449283034,-0.010443703006938532,-0.008500688494019637,-0.0027313350197493147,-0.00989414275805156
2024-08-06 14:15:00,23973.55,29.48349097825112,42.53444896992881,high,0.0024819019294179956,0.009760757167795342,0.010449015686037288,0.014253208223229397,0.0024819019294179956
2024-09-06 10:15:00,24867.0,26.80786236307565,31.56509762189355,mid,0.002784815216954284,-0.00020106969075484038,-0.0005609844372059802,-0.0006052197691719385,6.032090722651873e-05
2024-09-30 15:15:00,25822.8,28.836863042986167,53.09841247556166,high,4.8406834270542376e-05,-0.0029837972644329858,-0.001121102281704589,-0.011381414873677387,0.0
2024-10-03 09:15:00,25528.9,27.83723985633221,47.556535608186806,high,-0.0014473792446991762,-0.005393886928148128,-0.009884875572390595,-0.007689324647752294,-0.010298132704503526
2024-10-17 12:15:00,24786.75,28.22512174292277,45.4790911619687,high,-0.001809434476080951,-0.001105429312031725,-0.0046617648542063295,0.003398993413819884,-0.0014745781516334322
2024-10-24 10:15:00,24398.0,29.68224549046448,46.728046488402924,high,0.00019673743749493156,-0.00011271415689806386,2.4592179686866444e-05,-0.010666857939175323,0.0006803836380031569
2024-11-04 10:15:00,23847.25,28.640346518468135,43.7038097540314,high,0.0032037236997977114,0.0024510163645703464,0.006283743408568965,0.0011426894086319361,0.006025852037446766
2024-11-13 09:15:00,23694.55,28.51751088017093,41.7799883767073,high,0.0006647098172365418,-0.00043680930846956567,-0.0016206258401192386,-0.008594803446362098,-0.003867978079347245
2024-12-13 09:15:00,24353.1,28.991185338180657,30.519302299569226,mid,-0.00304478690597898,0.00851431645252565,0.015384078413015256,0.011267559366158864,0.017582977115849774
2024-12-17 15:15:00,24319.35,29.419525432265623,41.2092653882487,high,-0.003365632716334832,-0.004225030685441888,-0.0040276569891875,-0.016020165012633925,0.0
2025-01-13 12:15:00,23177.45,28.563729861521278,46.553180448630656,high,-0.002634025744851054,-0.0037363903276677046,-0.0009168394279784886,0.00021572692423021955,-0.0038291529050866746
2025-01-27 14:15:00,22835.7,28.295076871155253,45.48411318460933,high,-0.0008254618864322882,0.001994683762704952,0.008624653503067625,0.006157026060072512,-0.0008254618864322882
2025-02-11 12:15:00,23031.2,26.70527683740326,50.05417753586093,high,0.0009313453054986542,0.0018322970579041087,-0.008709923929278607,-0.0012569905172115092,0.001706380909375138
2025-02-24 10:15:00,22568.6,29.336519293210536,55.147654209533016,high,-0.00033010465868499317,0.00016616006309644327,-0.0006291927722587021,0.0001794528681444696,-0.0008352312504984472
2025-02-28 09:15:00,22262.15,29.146878850072266,25.513277281017587,low,-0.0007142167310885128,-0.0017788039340316253,-0.005554270364722225,-0.010356142600782214,-0.0060528744977461635
2025-04-01 12:15:00,23192.45,29.720595513673405,33.700487017464084,mid,-0.001332330133297699,-0.0007739587667539016,0.002000651073948534,0.003701635661605307,-0.0005497478705354109
2025-04-04 11:15:00,22965.3,29.13081290873676,46.1142421740185,high,-0.0011865727858987318,-0.002425398318332439,-0.0023187156274901977,-0.04814437433867613,-0.0023187156274901977
2025-05-09 10:15:00,24012.85,26.662329791049594,48.18593944149968,high,0.001534595018916951,-0.0001499197304776212,-0.0005122257457985668,0.029502953626912243,0.001074424735089785
2025-06-13 09:15:00,24644.15,28.347892741447435,54.86551661254512,high,0.00038954478040431617,0.0018178756418865127,0.0029094125786444103,0.010655672847308617,0.003708790930099015
2025-07-11 09:15:00,25256.75,28.31002247696359,45.99693725728346,high,-0.003072445979787508,-0.0035733021865441694,-0.0034980747720905203,-0.0076336028982351145,-0.004600750294475708
2025-07-18 11:15:00,24933.4,28.68686659262865,37.78778342538784,mid,0.0006356934874505171,0.0014418410645959945,0.0013656380597912854,0.004546110839275697,0.0013656380597912854
2025-07-25 12:15:00,24857.55,29.168006669906195,48.337090186545666,high,-0.0007321719155749529,-0.0005290143236158507,-0.0005350487075355126,-0.007341833768814698,-0.0010198108824078789
2025-08-26 15:15:00,24710.7,28.54664801381292,36.83930518797165,mid,-0.0054126350123631095,-0.002298599392166145,-0.006183556111320154,-0.009706321553011543,0.0
2025-09-25 13:15:00,24966.1,29.273268768988544,50.07986386708263,high,-0.003316497170162691,-0.0024653430051149172,-0.007910726945738467,-0.012881467269617586,-0.0024653430051149172
2025-10-31 14:15:00,25715.75,29.86353516387855,36.651452953113214,mid,0.0006532961317480268,-0.0001322146933300239,-0.0005074711023399514,0.0022768147924909776,0.0006532961317480268
2025-11-04 14:15:00,25600.0,29.16429846261188,52.23423555901083,high,-0.0005371093749999556,-0.0022363281249999645,-0.002083984374999903,-0.0031269531249999982,-0.0005371093749999556
2025-12-03 10:15:00,25919.65,29.23938629679832,42.29336861487926,high,0.001278952454990545,0.0007118151672571571,0.0028086799011559638,0.00418601331422308,0.0025251112572892698
2025-12-17 11:15:00,25796.25,29.64028720901906,28.69463298985371,low,-0.00018607355720301477,8.722197993904501e-05,0.0010234045646169143,0.0032388428550660375,0.0010234045646169143
2025-12-29 09:15:00,26034.55,29.312931682085633,40.59968348505226,high,-0.0019531737633259327,-0.002099133651244145,-0.0035030373100360945,-0.004344227190406502,-0.0032552896055434433
2026-01-08 11:15:00,25933.75,28.93246297611323,58.25958402996248,high,-0.00029498240709502355,-0.000262206584084379,-0.00250060249674644,-0.009358461464308077,-0.00250060249674644
2026-01-20 12:15:00,25415.95,29.46720051385718,34.39768272190341,mid,-0.002171864518147104,-0.007825794432236521,-0.01033602914705134,-0.010987195048778431,-0.0074992278470803475
2026-02-13 10:15:00,25554.2,27.27729457455302,51.53137474157342,high,0.0007513442017359484,0.0008022164653951336,-0.003013203309045087,-0.0003326263393101936,-0.003664759608988044
2026-03-02 09:15:00,24884.85,27.81795629951656,38.574770732582074,mid,-0.0016737091041335583,-0.005637968482831934,-0.0039160372676546595,-0.018059180585778045,-0.0014104967480212949
2026-03-09 11:15:00,23855.35,27.380759270142654,41.934700954785555,high,0.0006015422117051639,0.0011842207303602859,0.006306761376378978,0.014839438532656235,0.006306761376378978
2026-03-13 09:15:00,23329.8,27.53080460699583,45.363620577187184,high,-0.000349338614132888,0.0002721840735884218,-0.005484401923719906,-0.01017796980685648,-0.006811031384752475
2026-03-23 11:15:00,22535.35,27.578778617674264,46.46708869476588,high,-0.0020523311153365364,0.0036986334802877607,-0.001894800835132271,0.0201971569112529,-0.001894800835132271
2026-03-30 13:15:00,22420.5,28.82593050066444,48.59971020215797,high,-0.00378671305278655,-0.0018420641823331252,0.015309649650989021,0.011201801922347876,-0.0018420641823331252
2026-04-23 15:15:00,24156.05,28.878040141538232,45.644180132393025,high,-0.006756071460358837,-0.009929189581905917,-0.012028042664260052,-0.003839617818310548,0.0
2026-05-11 15:15:00,23820.35,28.737479962808703,37.48952817847058,mid,-0.007092674960695211,-0.009697590505597153,-0.011903687393342244,-0.017518634276994183,0.0
2026-06-01 12:15:00,23460.65,29.735515266878462,51.83814730348145,high,-0.0018626934888845703,-0.003043393938360728,-0.007638322041375711,0.003367340632079774,-0.0034717708162391725
2026-07-08 15:15:00,23895.7,28.785813433069162,55.72878037715955,high,0.006216599639265574,0.005002992170139331,0.006526278786559869,0.013205304720095956,0.0
2026-07-22 13:15:00,23973.35,27.615610588758884,50.84185957686516,high,0.0019938807050330354,0.0007383198426587079,-5.2141231826174916e-05,-0.00418381244173216,0.0007383198426587079
2026-08-12 11:15:00,24267.1,27.54001388401756,50.53894780901798,high,0.0008715503706664407,0.00045740941439231797,0.006957980145958942,0.003920946466615449,0.006957980145958942
