timestamp,close,fast_rsi,mid_rsi,slow_rsi,fast_adx,mfe,mae,final_ret,window_bars
2017-07-06 09:45:00,9664.45,66.6373441124799,64.1371143079217,51.08700668244516,26.076127171028688,0.003249020896171073,-0.00016555520490046938,0.0005070128150075348,22.0
2017-07-07 14:15:00,9674.25,59.89552815567689,59.65404338337202,54.60421670238568,34.00636438393716,0.0,-0.00048582577460787313,-0.00048582577460787313,1.0
2017-07-07 14:45:00,9676.4,60.86076161284478,59.65404338337202,54.60421670238568,31.352698593272194,0.0,-0.0012659666818237714,-0.0012659666818237714,2.0
2017-07-10 09:15:00,9684.2,57.81945848917053,57.3257471808488,56.996374685679534,33.1920687325333,0.009845934615146268,0.0,0.008147291464447148,24.0
2017-07-11 12:45:00,9825.25,82.09018280890028,81.75519554845755,61.43004993217198,61.56762389197055,0.0001832014452558539,-0.004279789318337834,-0.0040456985827332925,10.0
2017-07-13 09:30:00,9868.05,70.53972045165881,67.83047628259187,68.90671183138758,33.12704171872213,0.002401690303555526,-0.00017734000131741645,0.0018494028708813115,23.0
2017-07-19 09:30:00,9863.3,43.884628530963596,40.255579676553666,74.66355905854326,42.68027249779058,0.003933774700151105,0.0,0.003933774700151105,23.0
2017-07-21 09:30:00,9904.65,51.15619814155436,49.38133422830087,71.86104702424103,27.014624207985353,0.0013882368382527321,-0.005229866779744796,5.048133957274992e-05,20.0
2017-07-21 14:45:00,9901.0,49.91475443113174,48.896714330316925,71.86104702424103,30.659881074625524,0.0016563983436015395,0.0,0.0013281486718512703,2.0
2017-07-26 10:30:00,9992.5,62.131362367038165,61.99557134441848,72.21776689195677,31.29903491319452,0.0001501125844383111,-0.0002351763822867614,-0.00020515386539898817,3.0
2017-07-26 11:30:00,9994.15,63.97116633023931,63.54959656156794,72.21776689195677,38.18400748860721,0.002726585052255537,0.0,0.0025564955498968978,15.0
2017-07-27 09:15:00,10076.8999,72.94050995030831,70.67285536234462,73.53275238386027,45.05453185797441,0.0036816977808820095,-0.005884736435657123,-0.00563664426199173,24.0
2017-07-28 14:45:00,9992.85,43.74519575468887,42.80635072579658,74.56242041966512,39.082378658162476,0.0022065676959026614,0.0,0.0009156546931055054,2.0
2017-08-03 12:45:00,10049.2999,41.50367662304892,40.94491080131522,74.70306974151,33.28485557318205,0.0,-0.004448061103241585,-0.004448061103241585,10.0
2017-08-04 09:30:00,10021.2999,35.00481343415292,33.4114894152185,70.67993099505645,44.808125966789135,0.004919531447212799,-0.002828964334257611,0.0048696377203520935,23.0
2017-08-09 10:15:00,9965.3,35.8625123463393,31.154304206942786,63.24203571121663,41.4492437395,0.0,-0.006612946925832586,-0.006612946925832586,20.0
2017-09-05 09:15:00,9929.95,49.48457184006609,48.8929378199461,51.76699362405547,30.639698046954607,0.0014400878151450414,-0.0018429095816193675,-0.00035750431774594915,17.0
2017-09-05 13:45:00,9934.35,52.33432466714121,50.77656657747202,51.76699362405547,22.26849023786724,0.0022497697383321302,0.0,0.0011676657254877654,6.0
2017-09-06 12:45:00,9918.65,48.13567576731408,47.981935695913045,52.776814926632355,22.1307726231074,0.0010938988672855032,-0.0006906181788852717,-0.0003175835421150852,10.0
2017-09-07 13:45:00,9941.3,52.2271987497534,50.86936255931032,52.708410949304266,19.080739100724273,0.00021123997867489308,-0.0017502741090199558,-0.0017502741090199558,6.0
2017-09-08 09:15:00,9956.8,54.48834808720213,51.56340584007621,52.87763593115871,17.624987189704104,0.0003314317853126969,-0.004328699983930484,-0.003279165997107425,24.0
2017-09-11 09:15:00,9985.25,51.71051612774334,50.6639504390745,53.01665632224301,30.54053370898196,0.0041110538043613865,-0.0013069277183845873,0.002088079917878849,24.0
2017-09-12 11:00:00,10058.2999,69.21403775737359,68.25551286905312,55.309572474309945,56.88434196031017,0.0020778958877534226,-0.00039768152071106844,0.0020778958877534226,14.0
2017-09-12 14:45:00,10087.1,77.25155579687421,75.13535435301318,55.309572474309945,55.79134279732028,0.0005650682554945163,0.0,4.956826045154905e-05,2.0
2017-09-15 13:15:00,10061.0,46.85968748837053,46.65134632343511,63.20961777465191,26.349725509685328,0.0,-0.0006758771493886595,-0.0006758771493886595,1.0
2017-09-15 13:45:00,10068.1,47.99299427507868,46.65134632343511,63.20961777465191,25.40946836168835,0.004221253265263458,0.0,0.0017580178981138062,6.0
2017-09-21 12:45:00,10100.7,38.853131924524426,37.80892015083841,69.70725271732695,37.034963351143105,0.0035244983020978893,-0.0006732305681784734,0.0023067708178641233,10.0
2017-09-22 13:15:00,10008.0,32.31482712789476,28.146674155391977,69.22645038219548,46.06886481993557,8.991806554758952e-05,-0.004531374900079932,-0.004531374900079932,8.0
2017-09-25 10:30:00,9885.3,20.814355560596155,17.44931006449466,62.34936801691484,69.65419840732962,0.0,-0.006302287234580595,-0.0010925313344055665,19.0
2017-10-11 09:45:00,10062.7999,66.50295678028299,65.98652511466028,51.486677584383884,30.90200646162065,7.951067376388288e-05,-0.009107793150095356,-0.009107793150095356,22.0
2017-10-12 11:00:00,10022.1,52.19114550289217,51.96122770992353,52.11976045998109,25.342897215354842,0.0012073317967291608,-0.0013470230789953686,0.00029933846199892145,11.0
2017-10-12 14:00:00,10045.0,56.005573300710424,53.03331265655533,52.11976045998109,21.62085969196863,0.0053061124937781035,0.0,0.0053061124937781035,5.0
2017-10-18 13:30:00,10225.5,54.41289230258965,53.13317011350224,65.78337835932028,38.76365880201211,0.0007334604664808175,-0.002141704562124036,-0.0009975160138868677,7.0
2017-10-23 14:00:00,10164.6,42.276920477420994,40.52857581057371,67.10464826071147,45.546713806626705,0.0025874013733939716,-0.0006394742537827458,0.0025874013733939716,5.0
2017-10-25 09:15:00,10257.8999,57.60142405061467,53.63248487939539,67.40414712287321,30.035982654562485,0.0048060617163947494,-0.0007311438084904864,0.003382768435866712,24.0
2017-11-01 09:15:00,10406.7,51.65009409559228,49.941031626868345,73.17265644239438,31.631431352068212,0.004007024320870078,0.0,0.003238288794718658,24.0
2017-11-06 12:45:00,10476.7999,61.34228102693037,58.573505047535754,75.53390938127926,20.867595527363203,0.0006776878500849293,-0.0009544899296969334,-0.0008685762911248007,7.0
2017-11-06 14:45:00,10477.0,62.522209007031364,62.50175597835683,75.53390938127926,28.935598853084297,0.0,-0.003922888231363886,-0.003922888231363886,2.0
2017-11-08 09:30:00,10373.2999,35.65247004729433,33.702826410180094,70.90978645289289,37.82547251917667,0.0,-0.00807842256638125,-0.005571987752904017,23.0
2017-11-13 12:15:00,10281.7,43.600667069137,42.07076272026482,61.03355433149945,22.7948861140841,0.00024315045177347727,-0.0056800042794480365,-0.0056800042794480365,12.0
2017-11-14 13:15:00,10199.3999,30.29529741108169,26.701499092670545,55.72694929319642,40.308809148606045,0.0010392866348931662,-0.0019118771879902408,-0.0017844089042924338,8.0
2017-11-24 09:30:00,10378.2999,58.794039233920245,57.41513129883176,54.44329749227041,30.61179672883182,0.0020909108629632023,0.0,0.0014356975750913215,23.0
2017-11-27 14:15:00,10374.6,53.67749309476417,51.80329517327142,57.08373646751737,37.29785727162808,0.0028916777514313985,0.0,0.0028916777514313985,4.0
2017-11-28 13:00:00,10397.2999,57.50731221665976,56.90644965607677,59.442282157322,15.855227733300936,0.00031739971259270305,-0.003337395317413061,-0.003337395317413061,9.0
2017-11-29 11:15:00,10383.7999,51.84329700645775,50.34785622487216,59.07397021516959,14.959196888109338,0.00044299775075606895,-0.0031394961684497735,-0.0031394961684497735,16.0
2017-11-30 13:45:00,10283.7,32.14444802449695,27.94721176857049,58.22959739906364,44.13346109300702,0.002343504769684035,-0.005980337816155701,-0.005348269591683885,6.0
2017-12-19 14:45:00,10456.1,70.86641774482806,68.90217078437615,53.47793653667415,30.98700694995786,0.0013676131636077837,0.0,0.0013676131636077837,2.0
2017-12-22 09:45:00,10462.2999,52.04149174623087,51.39738207742489,60.06301942564384,15.273058944503653,0.003421819326743014,0.0,0.002227053346081309,22.0
2017-12-27 09:30:00,10535.7999,67.71113731313022,65.9112149575735,64.02727232376512,32.85629358333553,0.0009776286658595978,-0.0057518081754760475,-0.0057518081754760475,23.0
2017-12-28 14:00:00,10518.8999,53.46003434888074,51.196273867757256,63.75319919159372,32.80842839776911,0.0002566903407836829,-0.0048959492427530504,-0.0048959492427530504,5.0
2017-12-29 09:15:00,10512.0,49.625970976951635,46.62224616269966,63.24937526583203,29.61371689015456,0.0013222888127855104,-0.0006468797564687101,-0.00012366818873665864,14.0
2017-12-29 13:00:00,10514.8999,51.66046341274634,51.586528153016005,63.24937526583203,10.721218980017893,0.00011413327862497269,0.0,1.9030138365794258e-05,3.0
2017-12-29 14:00:00,10523.2,54.48316220622632,52.32999939254371,63.24937526583203,12.615023825088855,0.0010833206629161651,0.0,0.00044662270031925466,5.0
2018-01-02 11:45:00,10438.7999,36.38590300242889,36.23806803171353,61.70313140689693,32.31706989872676,0.0014561156594254943,-0.0018967601821737734,0.00012454496804759074,14.0
2018-01-04 09:45:00,10459.2999,45.98435820094826,44.8162148442359,58.711095614350484,29.89556903442417,0.004455365124390376,-0.000822225204575977,0.004455365124390376,22.0
2018-01-08 09:15:00,10606.2,73.65372480797834,71.33471362251579,61.28286910853507,28.472490432328165,0.0018385472648074774,-0.0001602836077012615,0.0011408327204842639,24.0
2018-01-11 11:45:00,10633.7999,59.120396140435254,57.74827114688789,67.42168520686758,16.811744394256667,0.0026049107807641914,-0.00020687806999264424,0.0014200003895126212,14.0
2018-01-12 09:45:00,10685.1,63.7035493003647,63.65137618257555,69.09155951335379,37.59604685880044,0.0001684495231677463,-0.007823979185969332,-0.0015816417253933235,22.0
2018-01-15 09:30:00,10741.0,63.0134573955012,59.62810420611662,70.78680942847913,34.729006425343584,0.0034075039568011167,-0.0006889488874406435,-0.0006889488874406435,23.0
2018-01-17 10:30:00,10736.8999,52.57167221626708,51.50482813581316,73.70142336877558,25.264477563248256,0.0053087949530012946,-0.0007171436887475346,0.0053087949530012946,19.0
2018-01-19 15:00:00,10890.0,61.270262568333436,60.01638827133246,77.13711260812693,34.15596569584707,0.0009274563820018678,0.0,0.0009274563820018678,1.0
2018-01-23 09:30:00,11022.1,80.42211761109168,77.58851294359573,81.40399810587019,55.06960568570614,0.005969815189482919,0.0,0.0055434082434382415,23.0
2018-01-29 09:30:00,11139.7,58.37771002529631,57.22214129373059,85.89118562002493,37.34073160278193,0.0020018492419004996,-0.001750495973859234,-0.0013914198766573627,23.0
2018-01-31 09:15:00,11047.0,41.473741316017076,40.9339762218191,83.483029920457,32.58957335790153,0.0,-0.004815796143749385,-0.003847198334389401,16.0
2018-01-31 13:30:00,10999.2999,32.611318059808525,32.34863593560215,83.483029920457,49.6749260440912,0.0,-0.0005182057087105285,-0.0005182057087105285,1.0
2018-01-31 14:00:00,11000.7999,33.6524069659598,32.34863593560215,83.483029920457,54.1276163013108,0.0026270907809167188,-0.0011090011736327732,0.0026270907809167188,5.0
2018-02-01 13:15:00,11060.3999,47.480592268862246,46.93097893353523,80.23513252236525,43.71125733010577,0.003191575378752809,-0.0036707533513322677,-0.003643620516831425,8.0
2018-02-02 12:45:00,10862.5,33.8009918563317,33.28651556655713,77.27453764273795,54.24721438562982,0.00047871116225550736,-0.011507479861910253,-0.011507479861910253,10.0
2018-02-05 10:15:00,10653.8999,23.09026809166185,21.701121959566358,67.70801033015465,65.43445568500566,0.003472906667726372,-0.0012389735330626817,0.003435371117012309,20.0
2018-04-11 13:30:00,10411.3999,58.85470447641934,56.75205834819459,54.74289435713755,28.91752211502188,0.0009893098045345994,-0.00043221853384001196,0.00023051655138139893,7.0
2018-04-12 09:45:00,10429.1,61.68452445444032,61.110164080928215,56.84307287715999,32.97623033599518,0.0,-0.00046026023338552324,-0.00020135965711332027,3.0
2018-04-12 10:45:00,10436.2,63.68824255670055,62.23149014527505,56.84307287715999,24.631626251385082,0.0017535118146450035,-0.0013223299668462252,0.0017535118146450035,10.0
2018-04-12 13:30:00,10460.5,68.08294803041869,66.23058099322202,56.84307287715999,30.317646413378217,0.0003441518091868989,-0.001711199273457309,-0.0006787534056689193,7.0
2018-04-13 10:00:00,10498.3999,71.4826031253439,70.00633952804324,59.11222759703634,47.349344024137324,0.001590728126102281,-0.0032481140292627275,-0.001362102809591037,21.0
2018-04-16 13:30:00,10511.7999,62.02897864904442,57.61970679800913,61.361091852172116,36.82086065686909,0.0018455545372397797,-0.0007515363758018312,0.0018455545372397797,7.0
2018-04-17 15:00:00,10547.7,64.29429190451451,63.93903087822634,63.82037366699724,34.18486663294738,9.471259136972776e-06,0.0,9.471259136972776e-06,1.0
2018-04-20 14:00:00,10554.7999,49.273269598645456,48.097160807580124,68.71234001837149,19.368772248662946,0.00215068975395738,-0.0007674138853166479,0.00215068975395738,5.0
2018-04-24 14:45:00,10634.2999,62.33800801559776,60.09505316528966,71.19568643189768,25.51346734383286,0.0,-0.002181610469721651,-0.0013446959493779165,2.0
2018-04-26 09:45:00,10587.7,48.88260883554905,46.13700615272837,70.8916963161574,23.83356048273863,1.8880398953369237e-05,-0.0021534516467222042,-0.0008783871851300029,12.0
2018-04-26 13:00:00,10576.7999,47.079861204860904,46.962086826761386,70.8916963161574,18.026786048060135,0.004349141558402714,-0.0006050979559516501,0.003517141323624795,9.0
2018-05-03 13:15:00,10706.6,48.17519997123675,42.9963702152858,73.68786918303637,36.9761846163598,0.0,-0.003577242074981779,-0.003577242074981779,8.0
2018-05-04 13:45:00,10628.8999,35.445647512806886,33.852150596217356,71.43850343898993,18.157304614491196,0.0,-0.00189107058953486,-0.0014300539230781562,6.0
2018-05-11 10:30:00,10757.7,55.4078650807576,52.47606253144303,65.3428368476659,20.38460365881931,0.00416445894568529,-0.0008738020208781672,0.003708971248501003,19.0
2018-05-15 09:45:00,10902.7,64.96704361646819,60.852038598233776,66.78086311644658,47.27343076074485,0.0020361836976161563,-0.01064873838590441,-0.009061984646005161,22.0
2018-05-16 12:30:00,10763.8999,45.084911842074966,44.07678139463029,67.4093854604562,34.142912813216185,0.0013935469615431462,-0.003065803315394966,-0.0019323758296935223,11.0
2018-05-17 10:15:00,10736.2999,43.007013765416254,41.152945977390374,65.09123268783172,21.28768740643697,0.0,-0.003166826589857119,-0.0024403099991645583,9.0
2018-05-17 12:45:00,10711.5,38.20435940493774,37.580923930918196,65.09123268783172,32.76608622849266,0.0010922839938385387,-0.0036969705456751933,-0.003146160668440423,10.0
2018-05-18 10:45:00,10664.0,33.43702340053032,30.838473019668886,60.981737373686784,52.65476580134885,0.0,-0.0047355588897224354,-0.004529257314328516,13.0
2018-05-18 14:15:00,10626.3999,30.64024574862408,26.566741275670815,60.981737373686784,52.27063488586461,0.0,-0.0025596533403565713,-0.00196679027673341,4.0
2018-06-05 11:45:00,10609.2999,34.69920720576134,33.34200138973854,50.909843891596104,53.787295299543835,0.0,-0.005146418756623028,-0.00039586966525473333,14.0
2018-06-08 14:45:00,10761.7999,57.92111642984548,57.130217476939904,53.573998539852305,42.57956371372687,0.0010221338532785396,-0.00021370960446864817,-0.00021370960446864817,2.0
2018-06-13 11:00:00,10874.7999,63.82646350913961,63.67251825245144,60.092601071382326,30.032117618864987,0.00016552948252401833,0.0,0.00016552948252401833,1.0
2018-06-13 11:30:00,10875.2,65.79812990602994,65.55119721718589,60.092601071382326,33.777811093604136,0.001370089745475811,-0.0018114609386494784,-0.0018114609386494784,15.0
2018-06-14 14:00:00,10805.6,44.25238719726499,43.512832861302996,62.319960166537754,40.91259653806629,0.000601539942252094,-0.00021286184941149422,0.00041645072925144966,5.0
2018-06-15 14:45:00,10797.8999,42.0466058205608,40.53090059688038,62.156986000140975,32.82095223845484,0.002500486228808274,0.0,0.0015373452387719144,2.0
2018-06-19 13:45:00,10730.6,33.86523960269822,32.6204932441497,61.31742947990167,47.91907569692642,0.0002888934449145619,-0.0018265521033307142,-0.0018265521033307142,6.0
2018-06-21 13:00:00,10779.2,51.002482935659344,50.30315007792202,56.66495173840012,22.207742425555512,0.0,-0.0011225322843996244,-0.0011225322843996244,1.0
2018-06-21 13:30:00,10774.2999,52.316933432398926,52.20309185192512,56.66495173840012,21.65972858869744,3.7134663385396394e-05,-0.0032391895829816386,-0.0030721160824564997,7.0
2018-06-22 11:45:00,10737.2999,43.29453467398207,42.93360868663006,54.93333849186525,22.130957017852293,0.008465824820633072,0.0,0.008065342386497143,14.0
2018-06-26 11:15:00,10789.2,50.86482473488834,50.56897599406951,54.62302826843474,23.99681941009957,0.0010287973158342734,-0.002808373188002866,-0.00030587068550036456,13.0
2018-06-26 14:45:00,10805.1,53.99589679773755,51.51962276658551,54.62302826843474,17.64118177825293,0.0,-0.003813023479653177,-0.003813023479653177,2.0
2018-06-28 10:00:00,10663.0,30.493881582615447,28.202951195296905,50.51823793099015,33.77068091373352,0.0,-0.008534183625621306,-0.006555378411328805,21.0
2018-07-09 11:30:00,10834.0,62.53207388599624,61.646281200548124,50.893893128093126,29.409815855744974,0.002215248292412708,-0.0002215248292412042,0.0015322134022521805,15.0
2018-07-10 09:15:00,10904.2,69.9569322637506,68.68553512639939,53.70296417169064,53.713490016168514,0.0014856569028447453,0.0,0.0014031290695328824,8.0
2018-07-10 11:30:00,10923.7999,75.04534390720707,74.7743391354919,53.70296417169064,66.64783394111045,0.0021329665696274702,-0.0005767132369387529,0.0021329665696274702,15.0
2018-07-12 11:45:00,11071.0,77.50334886978496,75.8825893296505,60.35863902638124,59.36479038133237,0.0,-0.0049408454520820655,-0.0049408454520820655,14.0
2018-07-17 09:30:00,10969.1,36.68270037732209,36.17221914102959,65.13855728843762,39.38904733630494,0.0041571323080289435,-0.0020512165993563647,0.0041571323080289435,23.0
2018-07-19 11:15:00,10988.1,48.54632446528987,48.34081910793043,64.94311911094229,23.93053787687603,0.0,-0.004441177273596053,-0.0018929660268837134,16.0
2018-07-20 09:15:00,10964.5,42.67830298501445,42.466534194844954,63.83806329903577,18.98307523651699,0.004569291805371911,0.0,0.0026813716995759407,19.0
2018-07-20 14:15:00,11014.3999,53.476113870812114,52.6792088261315,63.83806329903577,24.40434106084106,0.0005447414343471291,-0.0003903889489249579,-0.0002542035903381201,4.0
2018-07-23 14:00:00,11056.3999,65.1403377483131,62.601870561738316,64.01204408787251,22.557312819383096,0.0027495387535683147,0.0,0.0017908270485043065,5.0
2018-07-27 10:00:00,11248.3999,70.46683374355847,67.00657503710582,70.28828641833012,40.642069482371575,0.0028359589171433885,-0.0009956882845176818,0.0021780875695929236,21.0
2018-08-03 09:15:00,11310.2,39.778880368850785,34.818013886775404,74.09589381699473,41.9662617663814,0.004632986154091023,0.0,0.004632986154091023,24.0
2018-08-08 10:45:00,11428.8999,61.03272984052669,59.920245983257026,73.5126397905621,25.285721536824042,0.002283693113805274,-0.0008662163538591949,0.002283693113805274,18.0
2018-08-13 12:15:00,11379.2,38.749748588981554,38.52427546886343,73.77761975801258,34.60619201842227,0.0020739507170977056,-0.0020476044010123706,-0.001318194600674949,12.0
2018-08-17 09:30:00,11458.5,50.08354989875956,45.202391548190946,66.85636919237396,40.06196258875078,0.002277785050399217,-4.363572893484324e-05,0.0005847187677270327,23.0
2018-08-20 09:30:00,11535.7,65.4555069549471,61.22650089032575,66.59382545454753,29.087158910944677,0.002444576401952059,-0.00013003112078158185,0.0016557209358771807,23.0
2018-08-27 09:15:00,11645.7999,54.382615822917856,51.609973212756934,69.9303572283261,39.061773150406246,0.0043620962438140065,0.0,0.0043620962438140065,24.0
2018-08-30 14:45:00,11662.0,37.17164029333067,37.101571337592404,73.24415852823984,41.82746773836048,0.0015863488252443325,0.0,0.0015863488252443325,2.0
2018-08-31 14:00:00,11667.2,44.342754447761735,41.91377530183593,72.39357042935035,21.68918432186162,0.0016456304854635118,-0.00037713418815144006,0.0006942454059242209,5.0
2018-09-04 12:00:00,11572.7999,32.19362626192464,32.12892253100242,66.9256566676974,45.25804354138921,0.0012615788855037113,-0.005720301100168523,-0.0043636803916397016,13.0
2018-09-11 11:15:00,11421.3999,33.7311816322457,33.41633227144176,51.267424459640814,16.235640402011285,0.0,-0.0013045598727350338,-0.0013045598727350338,3.0
2018-09-11 12:15:00,11418.5,32.5004184411663,30.973054982833673,51.267424459640814,21.04601886114597,0.00022770066120769705,-0.011919262600166403,-0.011919262600166403,12.0
2018-11-09 10:00:00,10592.8999,57.757449060612366,57.34781250678717,51.35025591409169,35.275882789384895,0.0024356031156302915,-0.0024922259484393416,-0.0010667428283731573,21.0
2018-11-13 11:30:00,10494.3999,36.35592200855199,36.261665121704965,53.65930739554208,52.50177814846206,0.008985754392683232,-0.00029539564239400296,0.008194846853510906,15.0
2018-11-15 11:30:00,10619.8999,58.378720783564304,56.11996015842253,55.80520528914575,26.053143724821044,0.0017985197770085115,-0.0017231706675502334,-0.0017231706675502334,15.0
2018-11-16 09:45:00,10685.2,60.47810408712232,59.37423291651568,56.930527070721695,31.06975753764712,0.00020588290345524562,-0.003986822895219566,-0.0005240893946767411,22.0
2018-11-21 12:45:00,10584.2999,35.14384839223651,34.65271149684026,60.729734364576586,39.79256345846144,0.00342961748466708,-0.00015115784842789637,0.0020124240810674987,10.0
2018-11-26 12:00:00,10521.7,33.16310731752045,30.270091147557846,56.49452145778356,33.27481013355192,0.010834751038330204,-0.00018058868813985995,0.010464078998640769,13.0
2018-11-27 13:00:00,10645.8999,55.800803962517776,55.047086161643605,56.3061713815775,19.247641974503992,0.004010943217679586,0.0,0.003588245273656865,9.0
2018-12-04 13:45:00,10872.8999,53.09368266500287,52.02215927775613,64.92205956163683,19.034240258378794,0.0,-0.00036788713561131114,-0.00025751179774957667,6.0
2018-12-06 12:15:00,10659.7999,24.253827166910657,22.431736628806313,63.85496556632854,61.556260014287886,0.0022796018900881343,-0.006229009983573897,-0.006229009983573897,12.0
2018-12-10 11:45:00,10533.7,36.968689453799456,35.75654534479838,56.507221884805205,40.461148742361225,0.0006835110170215764,-0.005477657423317628,-0.005477657423317628,14.0
2018-12-11 10:45:00,10415.8999,30.949283440615226,28.88933012096997,51.88473461986092,35.70663985475171,0.013633003519935905,0.0,0.013633003519935905,18.0
2018-12-13 13:30:00,10835.2,73.86593734279073,73.12833597135636,50.78905972283918,44.08977035790727,0.0,-0.0069680301240401255,-0.004346943295924444,7.0
2018-12-17 09:45:00,10856.6,64.95728829918038,64.63919081352431,53.47671337088313,38.004036137836515,0.0033988541532339323,-0.0003592284877401708,0.002560645137519968,22.0
2018-12-18 14:15:00,10890.7,62.80366719168163,61.34656459455371,55.54440420223514,34.45104591918598,0.0020843380131672085,0.0,0.0020843380131672085,4.0
