entry_time,exit_time,exit_reason,mfe_bucket,mfe_bucket_label,mfe_pts,mae_pts,final_pts,window_bars,entry_open,entry_high,entry_low,entry_close,exit_open,exit_high,exit_low,exit_close,fast_rsi_entry,mid_rsi_entry,slow_rsi_entry,fast_adx_entry
2017-04-12 09:20:00,2017-04-12 09:30:00,cross_down,3,3 (+5 to +8 pts),5.949999999998909,-4.600000000000364,-0.8000000000010914,2,9240.55,9242.55,9235.85,9240.45,9241.8,9246.4,9238.6,9239.65,62.70577258126188,62.282200854629686,54.39069647600458,24.503160680401724
2017-04-12 10:50:00,2017-04-12 14:00:00,cross_down,8,8 (+29 to +41 pts),36.55000000000109,-12.099999999998545,20.450000000000728,38,9189.35,9194.65,9189.0,9190.05,9220.55,9223.0,9208.95,9210.5,37.422617504610656,35.70542804625209,50.27299828246479,44.84431357808078
2017-04-21 14:05:00,2017-04-21 15:25:00,session_end_forced,7,7 (+21 to +28 pts),22.350000000000364,-11.699999999998909,14.950000000000728,16,9100.15,9107.9,9098.5,9104.3,9122.05,9123.9,9115.65,9119.25,32.43426578049807,32.070298011919576,52.96330649773698,63.92751279625381
2017-04-24 11:50:00,2017-04-24 14:05:00,cross_down,9,9 (+41 to +64 pts),43.399999999999636,-3.100000000000364,37.95000000000073,27,9173.6,9177.3,9172.05,9175.15,9212.0,9214.7,9210.3,9213.1,66.0574749888123,65.2217696702915,54.127412573208765,33.3740620369212
2017-04-24 14:20:00,2017-04-24 14:25:00,cross_down,2,2 (+3 to +5 pts),4.699999999998909,-19.700000000000728,-17.05000000000109,1,9216.5,9225.4,9216.35,9220.7,9220.7,9221.25,9201.0,9203.65,77.44097239295733,77.23445802481622,64.5952252139073,52.05839972281228
2017-04-25 09:25:00,2017-04-25 09:30:00,cross_down,4,4 (+8 to +11 pts),9.399999999999636,-5.800000000001091,-4.950000000000728,1,9265.65,9266.25,9256.6,9256.85,9256.85,9257.5,9251.05,9251.9,70.32691142882746,70.18926365847065,69.28775279825979,49.50079276729577
2017-04-26 09:20:00,2017-04-26 09:55:00,cross_down,6,6 (+15 to +21 pts),18.5,-4.0,16.100000000000364,7,9326.65,9332.45,9325.15,9329.15,9341.25,9347.15,9340.55,9345.25,77.07128001501975,76.57561127335383,83.78089628939793,52.32435835347077
2017-04-26 15:05:00,2017-04-26 15:25:00,session_end_forced,4,4 (+8 to +11 pts),8.800000000001091,-9.25,-7.399999999999636,4,9347.75,9353.4,9346.9,9351.55,9352.35,9353.55,9342.3,9344.15,48.896996040201195,48.18797972421427,85.57512502369624,40.21214227221221
2017-04-27 10:35:00,2017-04-27 11:40:00,cross_down,4,4 (+8 to +11 pts),10.0,-4.449999999998909,-1.4499999999989086,13,9345.5,9349.9,9345.5,9348.3,9350.2,9351.45,9346.2,9346.85,50.16494752054203,49.47524040226433,78.63104737520933,14.319111773461437
2017-04-27 13:15:00,2017-04-27 14:25:00,cross_down,5,5 (+11 to +15 pts),14.350000000000364,-7.0,-1.5999999999985448,14,9351.0,9356.0,9349.55,9352.8,9353.7,9355.5,9350.45,9351.2,51.71920829569263,49.54691747745903,73.44137255996398,33.13909406476687
2017-04-27 14:40:00,2017-04-27 14:45:00,cross_down,2,2 (+3 to +5 pts),4.449999999998909,-5.150000000001455,-4.650000000001455,1,9359.0,9364.15,9356.05,9359.7,9360.35,9362.05,9354.55,9355.05,57.07751947857251,56.821394822085075,73.23857681773782,22.780882805477376
2017-04-28 10:30:00,2017-04-28 15:05:00,cross_down,4,4 (+8 to +11 pts),9.25,-26.75,-9.049999999999272,55,9304.15,9309.35,9302.95,9309.0,9303.45,9306.7,9298.65,9299.95,33.49647020467343,31.214279704389984,58.50812860608734,56.612007840659196
2017-05-03 13:10:00,2017-05-03 14:20:00,cross_down,5,5 (+11 to +15 pts),11.350000000000364,-10.100000000000364,-4.850000000000364,14,9309.0,9313.7,9306.6,9313.1,9307.15,9310.55,9303.0,9308.25,44.97867758865897,44.923465135914356,51.222378502722066,28.087855808117475
2017-05-03 15:00:00,2017-05-03 15:25:00,cross_down,1,1 (+0 to +3 pts),1.6000000000003638,-16.299999999999272,-13.949999999998909,5,9310.85,9319.4,9310.8,9317.8,9309.55,9310.2,9301.5,9303.85,50.837030428924606,48.377366210057545,51.46574871704965,19.23355731661981
2017-05-04 13:15:00,2017-05-04 14:30:00,cross_down,7,7 (+21 to +28 pts),23.399999999999636,-5.049999999999272,14.299999999999272,15,9337.75,9342.9,9337.2,9342.25,9362.55,9365.65,9351.85,9356.55,53.973550410716605,52.34490617737396,55.77698745916378,29.77664120144762
2017-05-05 10:45:00,2017-05-05 10:55:00,cross_down,3,3 (+5 to +8 pts),5.25,-6.100000000000364,-5.299999999999272,2,9327.1,9327.15,9320.6,9321.9,9318.7,9321.45,9315.8,9316.6,41.69830327264694,41.184056770785105,57.470131631087895,37.82139288630102
2017-05-05 11:00:00,2017-05-05 11:50:00,cross_down,2,2 (+3 to +5 pts),4.049999999999272,-24.5,-22.950000000000728,10,9316.6,9322.2,9316.25,9320.85,9314.85,9315.45,9296.35,9297.9,41.29324897926218,39.54392260372383,57.470131631087895,35.35113451723165
2017-05-09 12:45:00,2017-05-09 13:50:00,cross_down,5,5 (+11 to +15 pts),11.899999999999636,-3.3000000000010914,-2.5500000000010914,13,9326.55,9326.9,9324.05,9326.2,9331.7,9333.9,9322.9,9323.65,52.074770082928254,51.285283746655644,51.3427294729833,19.62055179320165
2017-05-10 09:15:00,2017-05-10 10:45:00,cross_down,8,8 (+29 to +41 pts),38.04999999999927,-16.100000000000364,32.25,18,9339.83,9353.0,9336.0,9352.1,9385.3,9386.2,9382.25,9384.35,51.18082780366546,44.726623884697645,51.23713522624214,35.984957879039776
2017-05-11 09:20:00,2017-05-11 09:35:00,cross_down,3,3 (+5 to +8 pts),5.25,-7.199999999998909,-0.1999999999989086,3,9436.15,9436.7,9426.85,9434.05,9435.85,9436.4,9431.95,9433.85,73.27906362592518,72.01916780537188,70.81408470105141,53.6207213501297
2017-05-12 10:10:00,2017-05-12 12:50:00,cross_down,1,1 (+0 to +3 pts),1.0,-30.950000000000728,-28.0,32,9401.3,9408.95,9400.7,9407.95,9383.8,9385.4,9377.0,9379.95,36.80028799208198,34.67410311014792,69.40313899206025,33.567367997421655
