entry_time,exit_time,exit_reason,mfe_bucket,mfe_bucket_label,mfe_pts,mae_pts,final_pts,window_bars,entry_open,entry_high,entry_low,entry_close,exit_open,exit_high,exit_low,exit_close,fast_rsi_entry,mid_rsi_entry,slow_rsi_entry,fast_adx_entry
2017-05-19 09:30:00,2017-05-19 11:45:00,cross_down,4,4 (+14 to +18 pts),14.350000000000364,-65.75,-55.649999999999636,9,9478.55,9497.65,9477.7,9491.4,9432.95,9441.7,9425.65,9435.75,42.20200233462733,38.76859584157211,67.90641432532269,48.13776383514613
2017-05-19 14:30:00,2017-05-19 15:15:00,session_end_forced,2,2 (+6 to +10 pts),8.0,-12.950000000000728,4.950000000000728,3,9417.35,9436.2,9417.05,9430.0,9421.05,9436.6,9417.35,9434.95,43.24114834443122,41.14411094879909,67.90641432532269,30.293337255674857
2017-05-22 13:15:00,2017-05-22 13:30:00,cross_down,1,1 (+0 to +6 pts),3.75,-14.649999999999636,-0.2999999999992724,1,9435.1,9446.4,9428.0,9442.65,9442.6,9444.65,9432.85,9442.35,47.23883021450921,47.14109241796505,65.77298063064187,26.159579459363812
2017-05-22 13:45:00,2017-05-22 14:30:00,cross_down,1,1 (+0 to +6 pts),5.400000000001455,-21.349999999998545,-18.299999999999272,3,9443.0,9456.85,9438.9,9454.8,9440.25,9446.35,9433.45,9436.5,48.81647031997619,47.14109241796505,65.77298063064187,24.0188140713469
2017-05-23 12:45:00,2017-05-23 15:15:00,session_end_forced,6,6 (+25 to +34 pts),33.20000000000073,-33.0,-23.549999999999272,10,9395.65,9404.85,9394.65,9403.0,9383.15,9391.3,9379.0,9379.45,41.45295010728849,38.51955367942901,64.26414224504589,33.38595289633406
2017-05-25 09:15:00,2017-05-25 15:15:00,session_end_forced,10,10 (+102 to +432 pts),138.25,-5.849999999998545,115.80000000000109,24,9385.34,9397.05,9379.65,9385.05,9515.1,9518.4,9495.7,9500.85,42.32983589762728,39.00810405884209,57.0673744916579,25.365032102681187
2017-06-02 09:15:00,2017-06-02 12:15:00,cross_down,4,4 (+14 to +18 pts),15.899999999999636,-20.149999999999636,-2.649999999999636,12,9655.56,9673.5,9651.8,9657.6,9652.15,9656.7,9651.8,9654.95,56.590801408743836,51.75426867085075,69.63212810208952,25.663343652443608
2017-06-05 11:30:00,2017-06-05 12:30:00,cross_down,2,2 (+6 to +10 pts),8.899999999999636,-4.049999999999272,1.9500000000007276,4,9677.7,9682.8,9676.9,9677.65,9676.7,9683.55,9673.6,9679.6,66.27232215492721,65.26031190921381,70.92292675236745,30.010620533755173
2017-06-07 09:30:00,2017-06-07 12:15:00,cross_down,4,4 (+14 to +18 pts),16.349999999998545,-19.450000000000728,-18.80000000000109,11,9659.5,9666.1,9654.15,9662.2,9663.45,9665.0,9642.75,9643.4,46.25370080897737,45.36924464486627,71.48461528144415,28.703727664999345
2017-06-08 13:00:00,2017-06-08 13:15:00,cross_down,1,1 (+0 to +6 pts),0.6499999999996362,-11.299999999999272,-9.700000000000728,1,9652.95,9664.4,9652.45,9663.75,9663.65,9664.05,9653.4,9654.05,52.07865761781022,50.338723999388655,71.22451343180424,14.094214034246814
2017-06-08 13:30:00,2017-06-08 14:45:00,cross_down,2,2 (+6 to +10 pts),6.149999999999636,-19.75,-12.199999999998909,5,9654.25,9665.95,9653.75,9662.15,9650.05,9652.0,9642.4,9649.95,52.52837900362479,51.43157985921149,71.22451343180424,15.464902921612424
2017-06-09 12:30:00,2017-06-09 15:15:00,session_end_forced,7,7 (+34 to +46 pts),40.350000000000364,-15.25,30.899999999999636,11,9626.8,9638.1,9620.65,9635.9,9666.8,9670.4,9664.75,9666.8,42.63408289638069,40.07887416936723,69.82136630953923,18.839848738952828
2017-06-14 12:30:00,2017-06-14 15:15:00,session_end_forced,5,5 (+18 to +25 pts),20.100000000000364,-18.549999999999272,12.100000000000364,11,9587.1,9603.65,9584.6,9603.15,9617.0,9619.6,9611.05,9615.25,38.93440978093226,35.877046588227294,63.00356342205458,37.95386223309877
2017-06-15 14:45:00,2017-06-15 15:15:00,session_end_forced,2,2 (+6 to +10 pts),9.5,-7.600000000000364,-2.350000000000364,2,9571.7,9578.7,9568.85,9576.45,9578.95,9581.05,9571.9,9574.1,36.76884912080399,35.73249261182274,61.17537257532903,44.53344830521095
2017-06-21 14:30:00,2017-06-21 15:15:00,session_end_forced,3,3 (+10 to +14 pts),13.299999999999272,-6.200000000000728,2.399999999999636,3,9641.5,9647.55,9633.35,9634.25,9629.55,9639.8,9629.05,9636.65,49.763978737100864,47.50996894833987,57.62017893749527,44.70375162661716
2017-06-23 13:45:00,2017-06-23 15:15:00,session_end_forced,2,2 (+6 to +10 pts),6.850000000000364,-30.299999999999272,-20.549999999999272,6,9586.6,9600.75,9577.3,9596.05,9572.25,9578.0,9565.75,9575.5,39.951216141332736,37.83807307418928,56.49849997847094,34.69136189070448
2017-06-27 11:15:00,2017-06-27 13:45:00,cross_down,1,1 (+0 to +6 pts),1.7000000000007276,-59.100000000000364,-58.25,10,9525.6,9536.35,9524.8,9535.15,9495.95,9498.45,9476.05,9476.9,28.332751275046483,28.244362361903132,53.35909886400597,40.39408602088217
2017-06-27 14:15:00,2017-06-27 15:15:00,session_end_forced,6,6 (+25 to +34 pts),34.149999999999636,-12.950000000000728,22.75,4,9475.15,9492.65,9473.65,9486.6,9518.25,9520.75,9508.45,9509.35,24.586721462798266,23.50450620118713,53.35909886400597,54.91186421787319
2017-07-06 09:45:00,2017-07-06 13:15:00,cross_down,5,5 (+18 to +25 pts),22.599999999998545,-8.75,10.699999999998909,14,9657.45,9668.8,9655.7,9664.45,9682.8,9683.55,9674.45,9675.15,66.6373441124799,64.1371143079217,51.08700668244516,26.076127171028688
2017-07-07 14:15:00,2017-07-07 14:30:00,cross_down,3,3 (+10 to +14 pts),10.0,-8.75,-4.700000000000728,1,9676.35,9684.25,9671.3,9674.25,9674.3,9675.45,9665.5,9669.55,59.89552815567689,59.65404338337202,54.60421670238568,34.00636438393716
2017-07-07 14:45:00,2017-07-07 15:00:00,cross_down,1,1 (+0 to +6 pts),0.7000000000007276,-19.100000000000364,-12.100000000000364,1,9669.55,9677.1,9668.65,9676.4,9676.1,9676.85,9657.3,9664.3,60.86076161284478,59.65404338337202,54.60421670238568,31.352698593272194
2017-07-10 09:15:00,2017-07-10 15:15:00,session_end_forced,9,9 (+65 to +101 pts),97.94999999999891,-37.600000000000364,78.89999999999964,24,9701.86,9766.0,9646.6,9684.2,9771.7,9773.2,9760.8,9763.1,57.81945848917053,57.3257471808488,56.996374685679534,33.1920687325333
2017-07-11 12:45:00,2017-07-11 13:15:00,cross_down,1,1 (+0 to +6 pts),4.799999999999272,-15.350000000000364,-11.450000000000728,2,9824.8,9830.05,9823.35,9825.25,9826.65,9827.7,9809.9,9813.8,82.09018280890028,81.75519554845755,61.43004993217198,61.56762389197055
2017-07-13 09:30:00,2017-07-13 11:30:00,cross_down,5,5 (+18 to +25 pts),18.30000000000109,-2.4499999999989086,-1.75,8,9874.1,9878.35,9865.7,9868.05,9871.75,9876.55,9865.6,9866.3,70.53972045165881,67.83047628259187,68.90671183138758,33.12704171872213
2017-07-19 09:30:00,2017-07-19 15:15:00,session_end_forced,7,7 (+34 to +46 pts),41.75,-7.349999999998545,38.80000000000109,23,9857.3,9875.6,9855.95,9863.3,9898.1,9905.05,9896.15,9902.1,43.884628530963596,40.255579676553666,74.66355905854326,42.68027249779058
2017-07-21 09:30:00,2017-07-21 12:00:00,cross_down,4,4 (+14 to +18 pts),15.200000000000728,-21.149999999999636,-16.350000000000364,10,9891.3,9905.1,9888.75,9904.65,9890.75,9896.7,9883.5,9888.3,51.15619814155436,49.38133422830087,71.86104702424103,27.014624207985353
2017-07-21 14:45:00,2017-07-21 15:15:00,session_end_forced,5,5 (+18 to +25 pts),23.700000000000728,-5.149999999999636,13.149999999999636,2,9905.85,9908.25,9895.85,9901.0,9916.9,9924.7,9912.0,9914.15,49.91475443113174,48.896714330316925,71.86104702424103,30.659881074625524
2017-07-26 10:30:00,2017-07-26 11:15:00,cross_down,1,1 (+0 to +6 pts),4.5,-7.549999999999272,-2.0499999999992724,3,9986.35,9993.45,9984.95,9992.5,9990.05,9991.0,9987.75,9990.45,62.131362367038165,61.99557134441848,72.21776689195677,31.29903491319452
2017-07-26 11:30:00,2017-07-26 13:00:00,cross_down,4,4 (+14 to +18 pts),16.649900000000343,-4.850000000000364,1.6000000000003638,6,9990.35,9995.05,9989.3,9994.15,10004.1,10004.8999,9990.95,9995.75,63.97116633023931,63.54959656156794,72.21776689195677,38.18400748860721
2017-07-27 09:15:00,2017-07-27 12:15:00,cross_down,7,7 (+34 to +46 pts),37.899999999999636,-22.0,7.20010000000002,12,10065.2999,10084.6,10054.8999,10076.8999,10104.3999,10104.6,10082.8999,10084.1,72.94050995030831,70.67285536234462,73.53275238386027,45.05453185797441
2017-07-28 14:45:00,2017-07-28 15:15:00,session_end_forced,6,6 (+25 to +34 pts),33.149999999999636,-21.600000000000364,9.149999999999636,2,9976.45,9992.9,9971.25,9992.85,10014.5,10026.0,10001.2,10002.0,43.74519575468887,42.80635072579658,74.56242041966512,39.082378658162476
2017-08-03 12:45:00,2017-08-03 14:30:00,cross_down,1,1 (+0 to +6 pts),3.2001000000000204,-51.09989999999925,-39.09989999999925,7,10043.6,10052.5,10042.7,10049.2999,10031.8999,10032.6,9998.2,10010.2,41.50367662304892,40.94491080131522,74.70306974151,33.28485557318205
2017-08-04 09:30:00,2017-08-04 15:15:00,session_end_forced,8,8 (+47 to +65 pts),53.90010000000075,-32.949899999999616,48.800100000000384,23,10009.5,10023.1,10003.3999,10021.2999,10070.7999,10075.2,10065.2999,10070.1,35.00481343415292,33.4114894152185,70.67993099505645,44.808125966789135
2017-08-09 10:15:00,2017-08-09 15:15:00,session_end_forced,1,1 (+0 to +6 pts),4.5,-72.25,-65.89999999999964,20,9956.25,9969.8,9955.95,9965.3,9910.8,9915.05,9893.05,9899.4,35.8625123463393,31.154304206942786,63.24203571121663,41.4492437395
2017-09-05 09:15:00,2017-09-05 12:15:00,cross_down,5,5 (+18 to +25 pts),18.94999999999891,-28.950000000000728,-18.30000000000109,12,9930.29,9936.7,9912.75,9929.95,9920.1,9920.25,9901.0,9911.65,49.48457184006609,48.8929378199461,51.76699362405547,30.639698046954607
2017-09-05 13:45:00,2017-09-05 15:15:00,session_end_forced,6,6 (+25 to +34 pts),28.75,-8.850000000000364,11.600000000000364,6,9926.35,9936.1,9925.5,9934.35,9955.6,9956.4,9944.25,9945.95,52.33432466714121,50.77656657747202,51.76699362405547,22.26849023786724
2017-09-06 12:45:00,2017-09-06 15:15:00,session_end_forced,3,3 (+10 to +14 pts),12.899999999999636,-9.850000000000364,-3.149999999999636,10,9913.85,9919.8,9909.5,9918.65,9912.15,9917.3,9908.8,9915.5,48.13567576731408,47.981935695913045,52.776814926632355,22.1307726231074
2017-09-07 13:45:00,2017-09-07 15:15:00,cross_down,1,1 (+0 to +6 pts),5.600000000000364,-20.349999999998545,-17.399999999999636,6,9936.65,9946.9,9936.0,9941.3,9936.7,9937.3,9920.95,9923.9,52.2271987497534,50.86936255931032,52.708410949304266,19.080739100724273
2017-09-08 09:15:00,2017-09-08 11:15:00,cross_down,2,2 (+6 to +10 pts),6.800000000001091,-27.5,-14.299999999999272,8,9958.46,9963.6,9951.05,9956.8,9945.4,9948.65,9941.15,9942.5,54.48834808720213,51.56340584007621,52.87763593115871,17.624987189704104
2017-09-11 09:15:00,2017-09-11 15:15:00,cross_down,7,7 (+34 to +46 pts),43.350000000000364,-16.399999999999636,20.850000000000364,24,9974.62,10000.5,9968.85,9985.25,10007.3999,10008.7999,9999.05,10006.1,51.71051612774334,50.6639504390745,53.01665632224301,30.54053370898196
2017-09-12 11:00:00,2017-09-12 11:15:00,cross_down,1,1 (+0 to +6 pts),2.0,-6.79989999999998,-4.0,1,10057.2,10060.2999,10054.8999,10058.2999,10058.3999,10059.3999,10051.5,10054.2999,69.21403775737359,68.25551286905312,55.309572474309945,56.88434196031017
2017-09-12 14:45:00,2017-09-12 15:15:00,session_end_forced,3,3 (+10 to +14 pts),10.399999999999636,-10.800100000000384,0.5,2,10078.3999,10089.6,10076.2999,10087.1,10092.6,10096.6,10085.7999,10087.6,77.25155579687421,75.13535435301318,55.309572474309945,55.79134279732028
2017-09-15 13:15:00,2017-09-15 13:30:00,cross_down,1,1 (+0 to +6 pts),4.899900000000343,-12.5,-6.799999999999272,1,10063.3999,10065.8999,10060.3999,10061.0,10060.6,10061.6,10048.5,10054.2,46.85968748837053,46.65134632343511,63.20961777465191,26.349725509685328
2017-09-15 13:45:00,2017-09-15 15:15:00,session_end_forced,8,8 (+47 to +65 pts),47.0,-16.600000000000364,17.699899999999616,6,10054.1,10070.3999,10051.5,10068.1,10085.2999,10088.7999,10076.5,10085.7999,47.99299427507868,46.65134632343511,63.20961777465191,25.40946836168835
2017-09-21 12:45:00,2017-09-21 15:15:00,session_end_forced,7,7 (+34 to +46 pts),41.09989999999925,-9.300100000000384,23.299999999999272,10,10101.8999,10106.6,10100.3999,10100.7,10125.1,10125.7,10117.1,10124.0,38.853131924524426,37.80892015083841,69.70725271732695,37.034963351143105
2017-09-22 13:15:00,2017-09-22 15:15:00,session_end_forced,2,2 (+6 to +10 pts),7.29989999999998,-55.20000000000073,-45.350000000000364,8,10012.5,10015.2999,10005.5,10008.0,9965.0,9967.1,9952.8,9962.65,32.31482712789476,28.146674155391977,69.22645038219548,46.06886481993557
2017-09-25 10:30:00,2017-09-25 15:15:00,session_end_forced,2,2 (+6 to +10 pts),8.400000000001455,-69.25,-10.799999999999272,19,9850.7,9893.7,9847.75,9885.3,9875.7,9884.75,9873.7,9874.5,20.814355560596155,17.44931006449466,62.34936801691484,69.65419840732962
2017-10-11 09:45:00,2017-10-11 11:15:00,cross_down,1,1 (+0 to +6 pts),4.400100000000748,-9.699899999999616,-9.199899999999616,6,10056.6,10065.0,10054.5,10062.7999,10054.8999,10059.5,10053.1,10053.6,66.50295678028299,65.98652511466028,51.486677584383884,30.90200646162065
2017-10-12 11:00:00,2017-10-12 13:00:00,cross_down,4,4 (+14 to +18 pts),14.899999999999636,-15.100000000000364,-6.300100000000384,8,10024.7999,10032.0,10021.5,10022.1,10008.0,10021.8999,10007.0,10015.7999,52.19114550289217,51.96122770992353,52.11976045998109,25.342897215354842
2017-10-12 14:00:00,2017-10-12 15:15:00,session_end_forced,8,8 (+47 to +65 pts),59.39990000000034,-20.0,53.29989999999998,5,10026.3999,10045.3999,10025.0,10045.0,10097.5,10104.3999,10094.6,10098.2999,56.005573300710424,53.03331265655533,52.11976045998109,21.62085969196863
2017-10-18 13:30:00,2017-10-18 15:15:00,session_end_forced,3,3 (+10 to +14 pts),10.899900000000343,-25.20010000000002,-10.20010000000002,7,10211.6,10228.8999,10210.5,10225.5,10203.5,10220.2999,10200.2999,10215.2999,54.41289230258965,53.13317011350224,65.78337835932028,38.76365880201211
2017-10-23 14:00:00,2017-10-23 15:15:00,session_end_forced,6,6 (+25 to +34 pts),32.0,-14.899999999999636,26.29989999999998,5,10150.7999,10167.6,10149.7,10164.6,10189.8999,10196.6,10183.1,10190.8999,42.276920477420994,40.52857581057371,67.10464826071147,45.546713806626705
2017-10-25 09:15:00,2017-10-25 14:45:00,cross_down,9,9 (+65 to +101 pts),82.60009999999966,-17.0,35.300100000000384,22,10318.3999,10340.5,10256.0,10257.8999,10292.2,10301.7,10290.2,10293.2,57.60142405061467,53.63248487939539,67.40414712287321,30.035982654562485
2017-11-01 09:15:00,2017-11-01 13:45:00,cross_down,7,7 (+34 to +46 pts),44.899999999999636,-23.700000000000728,25.899999999999636,18,10391.0,10411.3999,10383.0,10406.7,10427.1,10433.2999,10424.6,10432.6,51.65009409559228,49.941031626868345,73.17265644239438,31.631431352068212
2017-11-06 12:45:00,2017-11-06 14:30:00,cross_down,3,3 (+10 to +14 pts),13.600000000000364,-13.899999999999636,-9.099899999999252,7,10463.7999,10478.1,10463.7,10476.7999,10467.0,10472.7,10462.8999,10467.7,61.34228102693037,58.573505047535754,75.53390938127926,20.867595527363203
2017-11-06 14:45:00,2017-11-06 15:00:00,cross_down,1,1 (+0 to +6 pts),4.5,-22.600099999999657,-21.70010000000002,1,10467.3999,10481.5,10466.8999,10477.0,10476.8999,10477.7999,10454.3999,10455.2999,62.522209007031364,62.50175597835683,75.53390938127926,28.935598853084297
2017-11-08 09:30:00,2017-11-08 15:15:00,session_end_forced,1,1 (+0 to +6 pts),4.800100000000384,-87.79989999999998,-57.79989999999998,23,10376.2999,10378.1,10357.1,10373.2999,10306.8999,10318.2,10302.1,10315.5,35.65247004729433,33.702826410180094,70.90978645289289,37.82547251917667
2017-11-13 12:15:00,2017-11-13 14:00:00,cross_down,1,1 (+0 to +6 pts),3.699899999999616,-29.300100000000384,-18.100000000000364,7,10274.0,10282.7,10272.2999,10281.7,10264.2999,10266.3999,10252.3999,10263.6,43.600667069137,42.07076272026482,61.03355433149945,22.7948861140841
2017-11-14 13:15:00,2017-11-14 15:15:00,session_end_forced,5,5 (+18 to +25 pts),23.899999999999636,-23.899900000000343,-18.199899999999616,8,10192.2,10210.7,10189.7999,10199.3999,10180.0,10188.6,10175.5,10181.2,30.29529741108169,26.701499092670545,55.72694929319642,40.308809148606045
2017-11-24 09:30:00,2017-11-24 14:30:00,cross_down,6,6 (+25 to +34 pts),26.20010000000002,-5.599899999999252,13.300100000000384,20,10376.0,10383.7999,10372.7,10378.2999,10394.2999,10399.2,10388.7,10391.6,58.794039233920245,57.41513129883176,54.44329749227041,30.61179672883182
2017-11-27 14:15:00,2017-11-27 15:15:00,session_end_forced,6,6 (+25 to +34 pts),32.5,-3.899999999999636,30.0,4,10377.0,10378.7999,10370.7,10374.6,10400.8999,10407.1,10397.7999,10404.6,53.67749309476417,51.80329517327142,57.08373646751737,37.29785727162808
2017-11-28 13:00:00,2017-11-28 13:45:00,cross_down,3,3 (+10 to +14 pts),12.20010000000002,-23.099899999999252,-20.399999999999636,3,10392.3999,10397.8999,10392.3999,10397.2999,10400.7,10403.6,10374.2,10376.8999,57.50731221665976,56.90644965607677,59.442282157322,15.855227733300936
2017-11-29 11:15:00,2017-11-29 14:00:00,cross_down,2,2 (+6 to +10 pts),9.100000000000364,-19.599899999999252,-14.79989999999998,11,10379.8999,10388.8999,10378.7999,10383.7999,10377.7999,10378.2,10364.2,10369.0,51.84329700645775,50.34785622487216,59.07397021516959,14.959196888109338
2017-11-30 13:45:00,2017-11-30 15:15:00,session_end_forced,6,6 (+25 to +34 pts),28.5,-72.5,-55.0,6,10278.2,10289.7,10277.2,10283.7,10222.0,10234.2,10212.1,10228.7,32.14444802449695,27.94721176857049,58.22959739906364,44.13346109300702
2017-12-19 14:45:00,2017-12-19 15:15:00,session_end_forced,4,4 (+14 to +18 pts),16.100000000000364,-8.800100000000384,14.29989999999998,2,10453.2999,10458.6,10447.2999,10456.1,10466.2999,10472.2,10462.3999,10470.3999,70.86641774482806,68.90217078437615,53.47793653667415,30.98700694995786
2017-12-22 09:45:00,2017-12-22 14:00:00,cross_down,6,6 (+25 to +34 pts),31.0,-7.29989999999998,13.300100000000384,17,10458.2999,10463.1,10455.0,10462.2999,10483.7999,10490.1,10475.5,10475.6,52.04149174623087,51.39738207742489,60.06301942564384,15.273058944503653
2017-12-27 09:30:00,2017-12-27 11:45:00,cross_down,3,3 (+10 to +14 pts),12.400100000000748,-10.0,1.400100000000748,9,10527.5,10539.8999,10525.7999,10535.7999,10536.5,10541.1,10534.3999,10537.2,67.71113731313022,65.9112149575735,64.02727232376512,32.85629358333553
2017-12-28 14:00:00,2017-12-28 15:15:00,cross_down,4,4 (+14 to +18 pts),15.600099999999657,-58.5,-51.5,5,10511.5,10525.8999,10509.8999,10518.8999,10472.1,10474.2999,10460.3999,10467.3999,53.46003434888074,51.196273867757256,63.75319919159372,32.80842839776911
2017-12-29 09:15:00,2017-12-29 12:45:00,cross_down,4,4 (+14 to +18 pts),15.0,-23.399999999999636,-1.2999999999992724,14,10494.7,10515.3999,10488.6,10512.0,10511.2999,10512.8999,10508.2999,10510.7,49.625970976951635,46.62224616269966,63.24937526583203,29.61371689015456
2017-12-29 13:00:00,2017-12-29 13:15:00,cross_down,2,2 (+6 to +10 pts),5.70010000000002,-4.5,1.2001000000000204,1,10510.7999,10516.5,10510.3999,10514.8999,10515.0,10520.6,10510.7,10516.1,51.66046341274634,51.586528153016005,63.24937526583203,10.721218980017893
2017-12-29 14:00:00,2017-12-29 15:15:00,session_end_forced,4,4 (+14 to +18 pts),15.5,-9.900100000000748,4.699899999999616,5,10514.7,10527.1,10513.2999,10523.2,10534.2999,10538.7,10526.2999,10527.8999,54.48316220622632,52.32999939254371,63.24937526583203,12.615023825088855
2018-01-02 11:45:00,2018-01-02 15:15:00,session_end_forced,4,4 (+14 to +18 pts),16.100000000000364,-34.199899999999616,1.3001000000003842,14,10442.5,10443.2999,10433.1,10438.7999,10445.1,10448.1,10437.0,10440.1,36.38590300242889,36.23806803171353,61.70313140689693,32.31706989872676
2018-01-04 09:45:00,2018-01-04 15:15:00,session_end_forced,8,8 (+47 to +65 pts),53.70010000000002,-11.899999999999636,46.600000000000364,22,10461.1,10464.7999,10455.6,10459.2999,10503.7,10513.0,10502.7,10505.8999,45.98435820094826,44.8162148442359,58.711095614350484,29.89556903442417
2018-01-08 09:15:00,2018-01-08 12:00:00,cross_down,4,4 (+14 to +18 pts),17.0,-17.700000000000728,6.899999999999636,11,10590.2,10614.1,10588.5,10606.2,10612.0,10616.3999,10611.2999,10613.1,73.65372480797834,71.33471362251579,61.28286910853507,28.472490432328165
2018-01-11 11:45:00,2018-01-11 14:45:00,cross_down,6,6 (+25 to +34 pts),30.70010000000002,-2.7998999999999796,-2.199899999999616,12,10634.0,10635.0,10631.1,10633.7999,10643.0,10643.3999,10631.0,10631.6,59.120396140435254,57.74827114688789,67.42168520686758,16.811744394256667
2018-01-12 09:45:00,2018-01-12 10:15:00,cross_down,1,1 (+0 to +6 pts),2.399999999999636,-8.399999999999636,-4.70010000000002,2,10680.6,10685.3999,10677.7999,10685.1,10679.6,10685.2,10678.5,10680.3999,63.7035493003647,63.65137618257555,69.09155951335379,37.59604685880044
2018-01-15 09:30:00,2018-01-15 12:30:00,cross_down,7,7 (+34 to +46 pts),41.600000000000364,-15.600099999999657,11.600000000000364,12,10725.7,10742.5,10725.3999,10741.0,10757.0,10759.0,10748.0,10752.6,63.0134573955012,59.62810420611662,70.78680942847913,34.729006425343584
2018-01-17 10:30:00,2018-01-17 15:15:00,session_end_forced,9,9 (+65 to +101 pts),66.10009999999966,-11.79989999999998,57.0,19,10735.2999,10741.3999,10729.8999,10736.8999,10788.5,10803.0,10786.0,10793.8999,52.57167221626708,51.50482813581316,73.70142336877558,25.264477563248256
2018-01-19 15:00:00,2018-01-19 15:15:00,session_end_forced,4,4 (+14 to +18 pts),16.79989999999998,-21.0,10.100000000000364,1,10870.7,10894.6,10869.0,10890.0,10890.7,10906.7999,10889.1,10900.1,61.270262568333436,60.01638827133246,77.13711260812693,34.15596569584707
2018-01-23 09:30:00,2018-01-23 12:45:00,cross_down,9,9 (+65 to +101 pts),65.60000000000036,-6.300100000000384,36.699899999999616,13,11023.2,11030.6,11015.7999,11022.1,11086.2999,11087.2,11057.5,11058.7999,80.42211761109168,77.58851294359573,81.40399810587019,55.06960568570614
2018-01-29 09:30:00,2018-01-29 12:45:00,cross_down,5,5 (+18 to +25 pts),24.0,-9.700000000000728,10.399999999999636,13,11134.7,11146.5,11130.0,11139.7,11148.7,11155.7999,11144.5,11150.1,58.37771002529631,57.22214129373059,85.89118562002493,37.34073160278193
