t,close,fast_rsi,slow_rsi,fast_adx,f15,f30,f60,f120,eod
2017-05-10 09:15:00,9352.1,51.18082780366546,44.726623884697645,35.984957879039776,0.0007057238481196215,0.0012724414837308462,0.003646239881951674,0.0035606975973310195,0.006175083671047243
2017-05-11 09:20:00,9434.05,73.27906362592518,72.01916780537188,53.6207213501297,-2.1199802841764814e-05,-7.949926065686785e-05,0.0003550966976006986,0.0012719881705101077,-0.002294878657628452
2017-05-12 10:10:00,9407.95,36.80028799208198,34.67410311014792,33.567367997421655,-0.0001541249687765367,-0.0005633533341483643,-5.3146540957338395e-05,-0.001514676417285421,6.909050324455102e-05
2017-05-12 13:00:00,9387.5,35.50798985073893,33.09587450408488,38.86056495475223,-3.7283621837636005e-05,0.0011877496671104382,0.0002396804260984542,0.0009214380825566248,0.002247669773635108
2017-05-15 14:10:00,9441.1,56.55424140918022,56.419090566407405,25.897362701075185,-0.0001906557498597694,0.00038660749277097395,0.0005613752634756608,,0.0005137113260107462
2017-05-15 15:00:00,9446.4,59.90157390827513,59.47325847409978,28.672752237493903,1.5879065040635965e-05,,,,-4.763719512179687e-05
2017-05-16 09:15:00,9460.25,63.93557451516753,61.57219912485821,32.14879081383194,0.002864617742660114,0.0021246795803493423,0.0012631801485163408,0.0013107476018074937,0.00526413149758187
2017-05-16 12:50:00,9477.55,63.27196492258036,61.68040670398786,29.408312742002266,0.000569767503205032,0.0005644918781753105,0.0015141043835169565,0.002838286265965495,0.0034291562692889688
2017-05-17 13:00:00,9508.5,50.62306057253304,49.07731298798003,22.625750952672192,0.0006099805437238537,0.0007992848503970418,0.0015459851711627781,0.001840458537098355,0.0009465215333648302
2017-05-18 11:00:00,9461.25,28.638719002350747,28.27266288721516,49.52050849988772,-5.284713964770482e-06,0.0014480116263708709,0.0011996300700225504,0.0009776720834984154,-0.00410093803672873
2017-05-18 13:35:00,9465.95,41.239267084548054,38.964038804946966,23.179280734782235,-0.001267701604170779,-0.0008398523127631785,-0.002144528547055602,,-0.004595418315118893
2017-05-18 15:00:00,9430.45,29.83273215052528,29.002612218659422,47.85231938137969,-7.422763494857598e-05,,,,-0.0008483158279827263
2017-05-19 12:45:00,9412.2,35.611936038351914,34.319200336323,56.83094169289236,0.0006905930600709098,-0.00017530439217205984,-0.0005630989566733913,0.0021886487749940287,0.0024170757102484064
2017-05-22 13:50:00,9454.3,46.86842231822264,46.66709706394167,33.642586700723754,0.0002961615349630353,-0.0005394370815394733,-0.0013168611108171913,,-0.00158657965158715
2017-05-22 15:20:00,9439.65,45.38338829220815,45.082296620934315,21.905502481667725,,,,,-3.707764588734008e-05
2017-05-23 10:25:00,9387.9,32.477353400181144,32.151881242102,45.70347608350366,0.0013900872399579267,0.001416717263711842,-0.0006923806176034608,0.0002023881805301997,-0.0009000948028844435
2017-05-24 09:25:00,9411.3,47.5034760386382,44.52597079948257,34.14977747996109,-0.0014025692518566668,-0.0009616099794926836,0.0011369311359750167,0.00042502098541108424,-0.004388341674370078
2017-05-24 09:55:00,9402.25,48.06987441620468,46.649810533561485,19.989959192279454,0.0006594166289983772,0.002100561035922155,0.0024515408545826567,0.00023930442181385736,-0.0034300300459996214
2017-05-24 13:35:00,9382.9,36.71034868149601,35.488798752191364,37.85590727973939,-0.0008153129629432376,-0.0021635102153917396,-0.002643106075946644,,-0.001374841466923793
2017-05-25 13:20:00,9440.0,61.262691311403586,60.234836451622954,39.129339187861135,-0.0015889830508474256,-0.000985169491525384,0.0026694915254237284,0.006260593220339006,0.006445974576271274
2017-05-25 14:00:00,9456.1,64.9089325512206,63.76201017877331,42.31711979952874,0.000671524201309337,0.001406499508253889,0.005842789310603669,,0.004732394961982189
2017-05-29 11:40:00,9601.55,56.521053965564256,56.04317060199452,16.189620608598524,-0.00115606334393914,7.290489556388557e-05,0.00044784435846301207,0.0008436137915233122,-0.00032807203003681895
2017-05-29 12:15:00,9606.15,57.57425674431648,56.32980700190987,19.234415801174606,0.00035393992390297946,-0.00085882481535271,-0.0012283797358982884,0.0019570795792280826,-0.0008067748265434549
2017-05-29 13:45:00,9612.2,57.813651633728995,57.137091024307,24.711926479560645,0.0013472462079440195,0.001326439316701622,0.00033291025987791656,,-0.00143567549572432
2017-05-30 09:50:00,9620.7,55.9689128107817,53.364813387914936,25.174724685065772,-0.00048333281362078484,-0.0026557319113994504,-0.0015123639652001586,-0.0006964150217760867,0.0005249098298458765
2017-05-30 11:10:00,9611.35,50.32499094779817,49.019993148869744,18.477422602084367,0.00031733315299087295,9.363929104644342e-05,0.0005202182835917224,0.000426578992545279,0.001498228656744427
2017-05-30 13:10:00,9615.45,51.351973038246015,49.997957445932755,21.795407693945833,0.00038479738337771074,0.0008163944485175545,0.0008111944838773422,0.0005563962165056058,0.001071192715889513
2017-05-30 14:20:00,9624.05,59.46815996389736,58.94215090589863,24.582696726416863,0.0004000394844165811,0.00016625017534210862,0.00016105485736273017,,0.0001766408113008655
2017-05-31 11:40:00,9628.0,47.57968152912908,46.902722233458086,22.085285460750796,-0.00017137515579557228,-7.789779808886621e-05,9.867054424606003e-05,0.0007114665558787259,-0.0002492729538844385
2017-05-31 13:00:00,9631.75,56.60064392129861,56.359194220844806,24.61894954778383,0.00020245542087371504,0.0004568224881251748,0.000285514055078151,-0.0011991590313286116,-0.0006385132504477253
2017-05-31 14:15:00,9643.4,60.78392248610944,59.79489231351696,28.91242846801732,0.00015554679884677292,-0.000528859116079472,-0.0021206213576123734,,-0.0018458220129828895
2017-06-01 10:15:00,9620.7,45.774408483685335,45.454797652706866,24.6561371359164,0.00049372706767703,0.0009043001029029885,-0.0004001787811698243,-0.0006704293866351962,-0.00043655867036707097
2017-06-01 11:10:00,9622.35,47.830900603331386,47.512420245732564,23.331620929280422,-0.00015069083955587814,-0.00015069083955587814,-0.0006755106600778715,-0.00215124164055569,-0.0006079595940701177
2017-06-01 11:40:00,9620.9,47.83172447881569,47.24178996986004,16.193138676864653,-0.0005093078610108881,-0.0005248989179805763,-0.0028843455393986472,-0.001153738215759481,-0.00045733767111177936
2017-06-01 13:10:00,9601.65,36.45136105779954,36.09527376997228,36.902962340000514,0.0001562231491463173,0.0008488124436945022,0.0012758223846942585,0.0016507579426452423,0.0015466091765479195
2017-06-05 09:50:00,9658.25,53.31689101373159,52.96848951528185,16.589382772427783,0.0008800766184349218,0.0008334843268706926,0.0011544534465353085,0.002754122123573177,0.001987937773406223
2017-06-05 14:05:00,9683.35,61.37937012725182,60.18659322641687,28.94162522830669,-0.000712563317446957,-0.00048536921623210105,-0.000939757418661924,,-0.0006092932714401034
2017-06-06 09:20:00,9682.2,53.97061982155122,53.79669806679742,27.320653260368307,-0.0011361054305839557,-0.0014769370597592646,-0.0007746173390345001,-0.0020346615438641136,-0.004580570531490857
2017-06-06 10:20:00,9674.7,48.38802761648641,48.10938075464192,18.856656290193715,-0.0002790784210363606,-0.0006253423878778142,-0.001261021013571506,-0.0026409087620289373,-0.003808903635254879
2017-06-06 11:55:00,9667.25,45.635697692686655,45.446371816729894,12.653673227191499,-0.0007034058289585587,-0.001432672166334803,-0.002575706638392461,-0.001448188471385392,-0.0030411957899092457
2017-06-06 13:20:00,9643.6,34.22218219023215,32.33237418960209,42.190588239844516,0.0006532830063461503,-1.0369571529333932e-05,0.0002696088597620161,-0.00070513086399282,-0.0005962503629349802
2017-06-07 13:45:00,9642.9,40.08304222422204,38.435776118296296,36.28683383523061,4.6666459260213955e-05,-0.00041999813334159253,0.00104740275228421,,0.0019392506403677068
2017-06-08 11:20:00,9660.05,51.95113253855815,51.36038709929947,16.370643531610078,-0.00042442844498724597,-0.0003778448351716701,-0.0004140765316950068,-0.0003881967484640203,-0.0018322886527500915
2017-06-08 13:05:00,9661.1,52.31932187534973,49.25108442638653,23.77865839666895,-0.0004968378342011803,-5.175394106382569e-06,-7.245551748769063e-05,-0.0016509507198974038,-0.0019407727898479443
2017-06-08 13:30:00,9656.0,51.32530749159328,51.186135841586534,19.029973688452987,0.0005385252692626796,0.0003883595691798192,8.285004142494223e-05,,-0.0014136288318143952
2017-06-09 10:10:00,9624.95,35.55382535020413,33.7103801202706,48.408629533752816,0.0007272765053325525,0.0008623421420370647,0.0002649364412281585,0.0004883142250089456,0.004348074535452051
2017-06-09 13:50:00,9635.0,49.21903666849644,48.40702588002537,15.823943347093767,0.0006331084587440916,0.0013596263622210891,0.00149455111572383,,0.003300467047223643
2017-06-12 10:50:00,9625.25,43.232290498247416,42.67413203950939,39.51685912163378,0.00039479494039107443,0.0008051738915872964,-0.00014545076751248942,-0.00012467208643940353,-0.0007480325186359771
2017-06-12 12:25:00,9622.8,39.83097794677266,39.483085352293,35.731337894800426,0.0001402918069584036,2.597996425146576e-05,-0.00045205137797710293,-0.0022446689113354568,-0.0004936193207798478
2017-06-12 13:20:00,9622.75,41.860299382138564,38.35276685802622,25.498060982402208,-7.274427788317439e-05,-0.0015536099347900345,-0.0010132238705151675,-2.0784079395208543e-05,-0.0004884258657869012
2017-06-12 14:10:00,9610.7,34.71942408985686,34.361498379103175,20.097277531295017,-0.0009884815882298392,-0.0003693799619175486,0.000598291487612812,,0.0007647725972093067
2017-06-13 10:25:00,9637.15,56.55680024283991,55.730208914797046,19.73306642653377,-7.263558209624765e-05,5.1882558640192755e-05,-0.0002646010490652273,0.0005292020981306766,-0.004186922482269151
2017-06-13 12:10:00,9647.65,61.57406541348305,60.722308263595316,26.382426726901272,-0.0005597217975361612,-0.00080330443164911,-0.0005960000621912931,-0.001492591460096504,-0.005270713593465759
2017-06-14 09:25:00,9606.1,35.3061218736968,34.119202170320996,37.13897153047769,1.5615077919139964e-05,-0.0011555157660236848,-0.0010618252985082899,-0.001998729973662683,0.000952519753073533
2017-06-15 12:30:00,9597.2,41.06815646617613,38.8344090882509,32.753527931783566,-0.001140957779352414,-0.0012659942483226327,-0.0019901637977743913,-0.003214479223106803,-0.0024069520276748246
2017-06-15 13:10:00,9585.05,36.96888377254384,35.61800278008589,40.51726192648588,-0.0008242001867491133,-0.0005477279722067019,-0.000610325454744487,-0.000625974825379072,-0.0011424040563167148
2017-06-15 13:30:00,9578.1,35.1785976692815,34.84795883557001,49.40188731006796,0.0010753698541463574,0.0005637861371252662,-0.0012267568724485534,,-0.00041761936083362095
2017-06-15 14:45:00,9574.65,37.60312533845758,35.05273205904735,31.436747843745387,0.0004386583321585036,0.0004961016851789957,,,-5.744335302071413e-05
2017-06-16 12:25:00,9590.05,48.801006341567515,46.26057282383562,22.76105240680328,0.0,-2.0854948618476143e-05,9.906100593859435e-05,-0.0016475409408709396,-0.0013503579230556007
2017-06-16 15:00:00,9594.15,47.16515674355078,43.01700320259597,34.90764373698494,-0.0007191882553431173,,,,-0.0017771246019708808
2017-06-19 13:40:00,9641.05,61.27939980657415,60.19345615362679,21.972581733368287,0.0004148925687554872,0.0014106347337685676,0.0026190093402689296,,0.0014313793622064974
2017-06-20 14:35:00,9658.9,47.852518806879225,45.94296654615511,25.72893421502552,-0.000522833863069172,-0.0002381223534769772,,,-0.000812721945563144
2017-06-21 10:10:00,9624.4,31.91177134534089,28.719694685910294,43.78724621742842,-0.0005974398404056114,-0.0005506836789824776,-0.0012728066165164087,-0.0001142928390341913,0.0012728066165164087
2017-06-21 13:45:00,9612.05,36.76925357958474,36.28114393090451,32.05729046707376,0.00039533710290751145,0.0027985705442648,0.002548883952954828,,0.00255928756092616
2017-06-21 14:00:00,9615.85,38.494462931241834,34.52957215962421,31.370525068585675,0.0024022837294674915,0.002839062589370611,0.00214749606119069,,0.0021630953061870795
2017-06-23 10:10:00,9598.75,23.90779981102607,23.700122738738433,53.594221031963,-9.897122021107485e-05,-0.0011564005729912674,-0.00025524156791256747,-0.002094022659200445,-0.002422190389373635
2017-06-27 09:15:00,9612.05,43.34130959121294,38.155931329889434,37.875063759752194,-0.002444847873242395,-0.007152480480230539,-0.007168085892187426,-0.008478940496564169,-0.010684505386467924
2017-06-27 11:15:00,9530.55,31.310305086030027,26.902924269240415,41.628468446136075,0.00032002350336557406,-0.0003252697903057822,-0.0003567475119483632,-0.002192947941094703,-0.0022244256627370618
2017-06-27 12:45:00,9513.55,31.233671991422288,30.205404484613563,40.379149537536854,5.255661661518474e-05,-0.00040994160959895165,-0.0018079476115644422,-0.0023019798077478226,-0.0004414755795679737
2017-06-27 14:00:00,9488.4,25.878458007858498,24.87934125315614,65.81829892731906,-0.0010802664305888943,0.00048480249567894873,0.0018022005817630582,,0.002207959192277009
2017-06-28 14:00:00,9490.4,39.778424009064,38.88499660407793,41.92883594959249,0.0007639298659698479,0.00012644356402269352,-0.0007533929023012531,,0.0002370816825423283
2017-06-29 14:15:00,9530.25,46.2495724208959,42.87175539855646,34.34637186360622,-0.00015739356260324744,0.0007502426484089497,-0.0029694918811152826,,-0.003803677762912794
2017-06-30 10:10:00,9470.25,34.48467424375752,33.27549255510526,47.217064614489104,0.0015839074998020841,0.0016631028747922105,0.0020485203664104557,0.002470895699691056,0.005702066999287325
2017-06-30 14:20:00,9500.55,51.21944916405391,48.79628594810096,24.691011155870918,0.0013525532732316936,0.00023156554094239112,0.003310334664835324,,0.0024945924183337187
2017-07-03 10:10:00,9568.5,72.127440058813,72.09989519486318,52.81984244183295,0.0009040079427287129,0.0018916235564614414,0.0041647071118775525,0.004504363275330547,0.004948529027538395
2017-07-03 10:25:00,9577.15,75.05513425694312,74.8783108829473,56.40659118602699,0.00098672360775387,0.0028766386659915266,0.002881859425820865,0.003043702980531693,0.004040868107944462
2017-07-03 10:50:00,9594.65,80.30116098130128,79.88076443512004,64.30066537241737,0.0009484452272880972,0.0007556294393229468,0.0006618271640967954,0.00150604764113349,0.0022095647053306244
2017-07-04 09:20:00,9634.75,67.85804169109713,66.61479112321473,33.45431869121164,-0.00012454915799586797,0.0005864189522302166,-0.00043592205298537134,-0.002776408313656331,-0.0024754145151665297
2017-07-04 12:45:00,9614.0,49.7338752990163,48.985470578536784,19.19751408481738,0.0005824838776784524,0.0013313917204076375,0.0012481797378822712,0.0021739130434781373,-0.0003224464322862941
2017-07-05 10:00:00,9625.1,50.167766993007376,48.70088768266572,24.015727209986306,0.0003740220880823486,0.00047272236132611667,0.0007792126835046709,0.0002961008197317483,0.0016779046451464996
2017-07-05 13:05:00,9628.55,51.0229525908134,49.60475021757297,24.212908657602053,-0.00016617247664485468,-0.0005452534389913666,5.192889895155872e-05,0.0003167662836045526,0.0013189940333695471
2017-07-05 14:05:00,9629.05,49.36525496235856,49.29637497252991,33.29409811821774,-0.00010385240496202375,-0.00021289743017216534,0.00026482363265345477,,0.0012669993405372004
2017-07-05 15:05:00,9631.6,52.03758822056031,50.57549255897804,23.532923585503397,0.0009188504506001394,,,,0.0010019103783378558
2017-07-06 14:20:00,9697.8,73.89121355141802,71.89028086394248,41.59663686250166,-0.0002629462352284895,-0.000427932108313156,-0.002717111097362168,,-0.002933655055785689
2017-07-07 10:30:00,9654.1,37.33800897363255,34.176009978155975,68.78544861099788,-0.00023306160077063431,-0.00030039050765995334,-6.21497602055765e-05,0.000507556375011653,0.0010410084834422406
2017-07-10 09:25:00,9684.2,56.91188909405855,55.09768571421199,46.68793107935825,0.0,0.0014384254765493765,0.0014384254765493765,0.0039910369467792695,0.008147291464447148
2017-07-10 14:05:00,9764.6,90.30419328928598,90.06986701296604,73.45598146890015,0.0013415808123220518,0.0013671834995800936,0.0007578395428384788,,-0.0001536161235483613
2017-07-11 12:50:00,9828.8,81.01937526982933,81.00339089485485,58.08119375625402,-0.0004476640078137084,-0.001653304574312231,-0.0011954663845027413,-0.0032760866026370072,-0.0044054208041672815
2017-07-12 09:25:00,9819.7,49.01637521363438,46.381250783792375,42.969329583446694,-0.00010692791022137715,-0.00129841033840139,-0.0019348859944804397,-0.0015173579640926915,0.0003207837306637984
2017-07-12 10:40:00,9811.0,50.3577501723076,48.49930201830201,25.77988022251697,6.115584547949915e-05,-0.0008256039139741267,-0.0012129242686780284,-0.0005504026093160475,0.001207827948221496
2017-07-12 12:30:00,9805.65,47.489192235500326,45.800761113571895,28.402699649299905,-0.00012237842468365567,-0.00011727932365523941,-0.0003416397689087747,0.0004793154966780122,0.001754090753800286
2017-07-12 15:00:00,9810.55,54.917016829451796,54.58014219606779,12.468633285298145,0.001004021181279402,,,,0.0012537523380442561
2017-07-13 13:50:00,9885.85,66.53597877007117,66.11397513287524,26.93683327593591,0.0005057734033997452,0.0007586601050997288,-0.00033381044624403167,,4.551960630583274e-05
2017-07-13 14:05:00,9890.85,66.61579747446339,65.804000874629,26.260830138169208,0.00025275886298947725,-6.57173043772108e-05,-8.08828361568148e-05,,-0.0004600211306410307
2017-07-14 11:25:00,9863.8,43.16919768130122,41.39113182585264,23.005875896725726,2.5345201646320703e-05,0.0009681867028934477,0.001328088566272756,0.0007502179687342014,0.0021847563819219484
2017-07-14 14:10:00,9877.4,52.08120592878346,49.69612949093505,27.869993507910007,-0.00045052341709350685,-0.001235142851357507,0.0009820398080466752,,0.0008048676777290265
2017-07-14 14:55:00,9881.05,51.755862564270785,49.01118763179514,24.266855305849113,0.0006122831075645596,0.00043517642355839214,,,0.00043517642355839214
2017-07-17 13:45:00,9913.05,57.6637995617035,56.65499816718272,23.072145684127968,-0.00019671039690094538,0.0006557013230035214,0.0011802623814063384,,-3.0263137984709587e-05
2017-07-17 14:05:00,9915.3,58.586523703525856,56.872579181413904,25.42188081224773,0.0003328189767330958,0.00015632406482923855,0.0009278589654373448,,-0.0002571783002026651
2017-07-18 10:25:00,9873.4,36.518829006259296,36.412001938971,56.78797355921442,-7.089756314937468e-05,-0.001585066947556002,-0.0014432718212571416,-0.001980067656531581,-0.004557700488180383
2017-07-18 11:00:00,9854.55,28.010915446627656,27.78841803976343,61.81311332691462,5.073798397692286e-05,0.0005936344125303528,0.00028413271027094567,-0.0007509221628587692,-0.0026535965619941537
2017-07-18 11:15:00,9855.05,28.807387955387348,24.830037361605118,67.16870999984134,0.0005428688844806295,0.0005885307532687012,0.00027904475370488235,-0.0011618408836078231,-0.0027041973404497988
2017-07-19 09:15:00,9856.25,42.70919652544012,35.0679809109693,51.25113701247436,0.0017552314521243062,0.00020798985415337867,0.0011261889663918279,0.0020545339251742956,0.004651870640456579
2017-07-19 12:20:00,9885.3,64.87592572370531,62.33026195954778,27.003180343036533,0.0003540610805943256,-0.0006626000222551554,-0.001122879427027823,-0.000778934377307583,0.0016994931868532515
2017-07-19 14:30:00,9877.55,53.67662184061087,53.572425621277326,21.164631747567594,0.0010377067187714584,0.0017666324139082867,,,0.0024854341410573966
2017-07-20 13:20:00,9881.7,41.287249042778086,40.94171392961218,43.33671986240664,0.00038454921723984903,-0.00046044708906378684,-0.0007437991438720148,-0.0010372709149235604,-0.0010575103474099734
2017-07-21 13:50:00,9859.05,37.142491064380856,36.03115049143017,32.79941098762488,0.0008570805503573808,0.0022314523204567394,0.00393547045607856,,0.005588773766235011
2017-07-24 14:15:00,9974.55,69.32765648957766,69.03070149658002,28.22421789653155,2.0051029871126502e-05,-0.0014938017253910418,-0.0005564160789207628,,-0.000937385646470168
